
Variant-level average across 5 folds - Epoch 27
Overall Results:
Macro-F1: 0.5929
Macro-Precision: 0.5927
Macro-Recall: 0.5933
Accuracy: 0.6056

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5333   0.8235       0.3944     0.6475     3.02
2        0.5179   0.7073       0.4085     0.7441     3.00
3        0.5756   0.4403       0.8310     0.6027     3.05
4        0.7826   0.8060       0.7606     0.8630     3.11
5        0.5814   0.4950       0.7042     0.6712     3.83
6        0.8052   0.7561       0.8611     0.8661     3.11
7        0.4910   0.4271       0.5775     0.6119     3.88
8        0.3360   0.3889       0.2958     0.6244     3.91
9        0.8058   0.8235       0.7887     0.8778     3.12
10       0.5987   0.5465       0.6620     0.7149     3.84
11       0.5217   0.4667       0.5915     0.6516     3.90
12       0.6667   0.7031       0.6338     0.6939     3.89
13       0.2588   0.2222       0.3099     0.4299     3.13
14       0.5562   0.4796       0.6620     0.6606     3.88
15       0.3034   0.2523       0.3803     0.4389     3.05
16       0.8472   0.8356       0.8592     0.8493     3.03
17       0.5263   0.6977       0.4225     0.6301     3.10
18       0.8873   0.8873       0.8873     0.8904     3.07
21       0.2222   0.2273       0.2174     0.5270     4.11
22       0.0588   0.0909       0.0435     0.5676     4.16
31       0.7219   0.6100       0.8841     0.6713     3.13
32       0.4748   0.4714       0.4783     0.4895     3.12
33       0.5714   0.5938       0.5507     0.6042     3.23
34       0.8406   0.8406       0.8406     0.8462     3.13
41       0.6621   0.6400       0.6857     0.6644     3.79
42       0.1224   0.1154       0.1304     0.1731     3.25
43       0.6531   0.6154       0.6957     0.6792     3.89
45       0.2439   0.8333       0.1429     0.5664     4.00
51       0.6704   0.5505       0.8571     0.5903     3.80
52       0.4754   0.5577       0.4143     0.5556     3.83
53       0.2329   0.2237       0.2429     0.2222     3.94
54       0.4630   0.6579       0.3571     0.5944     4.03
61       0.1250   0.1200       0.1304     0.1923     3.25
62       0.2353   0.3636       0.1739     0.5094     3.91
63       0.2313   0.2208       0.2429     0.2260     3.90
64       0.8806   0.9219       0.8429     0.8904     3.88
66       0.4638   0.4706       0.4571     0.4897     3.92
67       0.2550   0.2405       0.2714     0.2397     3.79
68       0.4394   0.4677       0.4143     0.4932     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.3793   0.4783       0.3143     0.5102     28.14
