
Variant-level average across 5 folds - Epoch 35
Overall Results:
Macro-F1: 0.5814
Macro-Precision: 0.5847
Macro-Recall: 0.5809
Accuracy: 0.6042

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.3964   0.5500       0.3099     0.5180     3.02
2        0.7794   0.8154       0.7465     0.8578     3.00
3        0.6136   0.5143       0.7606     0.6895     3.05
4        0.5147   0.5385       0.4930     0.6986     3.11
5        0.5674   0.5714       0.5634     0.7215     3.83
6        0.7752   0.8772       0.6944     0.8705     3.11
7        0.4768   0.4500       0.5070     0.6393     3.88
8        0.3826   0.5000       0.3099     0.6787     3.91
9        0.5862   0.7556       0.4789     0.7828     3.12
10       0.5113   0.5484       0.4789     0.7059     3.84
11       0.5693   0.5909       0.5493     0.7330     3.90
12       0.5185   0.7568       0.3944     0.6463     3.89
13       0.5833   0.5052       0.6901     0.6833     3.13
14       0.5401   0.5606       0.5211     0.7149     3.88
15       0.3022   0.3088       0.2958     0.5611     3.05
16       0.6842   0.9070       0.5493     0.7534     3.03
17       0.4425   0.5952       0.3521     0.5685     3.10
18       0.6949   0.8723       0.5775     0.7534     3.07
21       0.3902   0.4444       0.3478     0.6622     4.11
22       0.0000   0.0000       0.0000     0.2973     4.16
31       0.7600   0.7037       0.8261     0.7483     3.13
32       0.4074   0.5641       0.3188     0.5524     3.12
33       0.2353   0.3636       0.1739     0.4583     3.23
34       0.5954   0.6290       0.5652     0.6294     3.13
41       0.3359   0.3607       0.3143     0.4041     3.79
42       0.4151   0.3667       0.4783     0.4038     3.25
43       0.3404   0.3333       0.3478     0.4151     3.89
45       0.1250   0.5000       0.0714     0.5105     4.00
51       0.5714   0.4898       0.6857     0.5000     3.80
52       0.4082   0.7143       0.2857     0.5972     3.83
53       0.4810   0.4318       0.5429     0.4306     3.94
54       0.4043   0.7917       0.2714     0.6084     4.03
61       0.0500   0.0588       0.0435     0.2692     3.25
62       0.2381   0.2632       0.2174     0.3962     3.91
63       0.5150   0.4433       0.6143     0.4452     3.90
64       0.6364   0.5833       0.7000     0.6164     3.88
66       0.2936   0.4103       0.2286     0.4690     3.92
67       0.2424   0.2581       0.2286     0.3151     3.79
68       0.5763   0.4766       0.7286     0.4863     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5135   0.4872       0.5429     0.5102     28.14
