
Variant-level average across 5 folds - Epoch 26
Overall Results:
Macro-F1: 0.5246
Macro-Precision: 0.5380
Macro-Recall: 0.5387
Accuracy: 0.5250

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7843   0.7317       0.8451     0.7626     3.02
2        0.5174   0.4000       0.7324     0.5403     3.00
3        0.6374   0.5225       0.8169     0.6986     3.05
4        0.4348   0.4478       0.4225     0.6438     3.11
5        0.2762   0.2273       0.3521     0.4018     3.83
6        0.5053   0.4068       0.6667     0.5804     3.11
7        0.4115   0.3116       0.6056     0.4384     3.88
8        0.0892   0.0814       0.0986     0.3529     3.91
9        0.3277   0.2736       0.4085     0.4615     3.12
10       0.5667   0.6939       0.4789     0.7647     3.84
11       0.5333   0.3896       0.8451     0.5249     3.90
12       0.4103   0.3765       0.4507     0.3741     3.89
13       0.5466   0.4889       0.6197     0.6697     3.13
14       0.4259   0.3172       0.6479     0.4389     3.88
15       0.6289   0.4959       0.8592     0.6742     3.05
16       0.4539   0.4571       0.4507     0.4726     3.03
17       0.7600   0.7215       0.8028     0.7534     3.10
18       0.5170   0.5000       0.5352     0.5137     3.07
21       0.7234   0.7083       0.7391     0.8243     4.11
22       0.4776   0.3636       0.6957     0.5270     4.16
31       0.7250   0.6374       0.8406     0.6923     3.13
32       0.9000   0.8873       0.9130     0.9021     3.12
33       0.1594   0.1594       0.1594     0.1944     3.23
34       0.4638   0.4638       0.4638     0.4825     3.13
41       0.2914   0.2716       0.3143     0.2671     3.79
42       0.3922   0.3571       0.4348     0.4038     3.25
43       0.2857   0.2692       0.3043     0.3396     3.89
45       0.6203   0.5568       0.7000     0.5804     4.00
51       0.4684   0.4205       0.5286     0.4167     3.80
52       0.6304   0.5088       0.8286     0.5278     3.83
53       0.4941   0.4200       0.6000     0.4028     3.94
54       0.6559   0.5259       0.8714     0.5524     4.03
61       0.7059   0.6429       0.7826     0.7115     3.25
62       0.4643   0.3939       0.5652     0.4340     3.91
63       0.5087   0.4272       0.6286     0.4178     3.90
64       0.6746   0.5758       0.8143     0.6233     3.88
66       0.6073   0.4793       0.8286     0.4828     3.92
67       0.5747   0.4808       0.7143     0.4932     3.79
68       0.6022   0.4828       0.8000     0.4932     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.6304   0.5088       0.8286     0.5374     28.14
