
Sample-level average across 5 folds - Epoch 36
Overall Results:
Macro-F1: 0.6340
Macro-Precision: 0.6443
Macro-Recall: 0.6323
Accuracy: 0.6594

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6116   0.7400       0.5211     0.6619     3.02
2        0.6165   0.6613       0.5775     0.7583     3.00
3        0.6074   0.6406       0.5775     0.7580     3.05
4        0.5512   0.6250       0.4930     0.7397     3.11
5        0.4762   0.5455       0.4225     0.6986     3.83
6        0.4882   0.5636       0.4306     0.7098     3.11
7        0.5263   0.5645       0.4930     0.7123     3.88
8        0.5133   0.6905       0.4085     0.7511     3.91
9        0.6190   0.7091       0.5493     0.7828     3.12
10       0.5197   0.5893       0.4648     0.7240     3.84
11       0.5676   0.5455       0.5915     0.7104     3.90
12       0.4874   0.6042       0.4085     0.5850     3.89
13       0.5821   0.6190       0.5493     0.7466     3.13
14       0.4885   0.5333       0.4507     0.6968     3.88
15       0.5778   0.6094       0.5493     0.7421     3.05
16       0.5620   0.6800       0.4789     0.6370     3.03
17       0.5714   0.7083       0.4789     0.6507     3.10
18       0.6116   0.7400       0.5211     0.6781     3.07
21       0.4000   0.5833       0.3043     0.7162     4.11
22       0.3784   0.5000       0.3043     0.6892     4.16
31       0.5593   0.6735       0.4783     0.6364     3.13
32       0.6349   0.7018       0.5797     0.6783     3.12
33       0.4107   0.5349       0.3333     0.5417     3.23
34       0.5690   0.7021       0.4783     0.6503     3.13
41       0.4122   0.4426       0.3857     0.4726     3.79
42       0.4103   0.5000       0.3478     0.5577     3.25
43       0.3000   0.3529       0.2609     0.4717     3.89
45       0.5124   0.6078       0.4429     0.5874     4.00
51       0.6508   0.7321       0.5857     0.6944     3.80
52       0.5970   0.6250       0.5714     0.6250     3.83
53       0.5280   0.6000       0.4714     0.5903     3.94
54       0.5882   0.7143       0.5000     0.6573     4.03
61       0.3784   0.5000       0.3043     0.5577     3.25
62       0.3636   0.3810       0.3478     0.4717     3.91
63       0.4962   0.5238       0.4714     0.5411     3.90
64       0.5755   0.5797       0.5714     0.5959     3.88
66       0.5401   0.5522       0.5286     0.5655     3.92
67       0.5263   0.5556       0.5000     0.5685     3.79
68       0.5000   0.5517       0.4571     0.5616     4.01
72       0.5816   0.5775       0.5857     0.5986     62.07
73       0.4564   0.4304       0.4857     0.4490     28.14
