
Variant-level average across 5 folds - Epoch 49
Overall Results:
Macro-F1: 0.5273
Macro-Precision: 0.5311
Macro-Recall: 0.5323
Accuracy: 0.5317

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6759   0.6622       0.6901     0.6619     3.02
2        0.5592   0.4214       0.8310     0.5592     3.00
3        0.6667   0.5773       0.7887     0.7443     3.05
4        0.3537   0.3421       0.3662     0.5662     3.11
5        0.3087   0.2949       0.3239     0.5297     3.83
6        0.5437   0.4179       0.7778     0.5804     3.11
7        0.3111   0.2569       0.3944     0.4338     3.88
8        0.0854   0.0753       0.0986     0.3213     3.91
9        0.2825   0.2358       0.3521     0.4253     3.12
10       0.3711   0.6923       0.2535     0.7240     3.84
11       0.5495   0.4505       0.7042     0.6290     3.90
12       0.2958   0.2958       0.2958     0.3197     3.89
13       0.6623   0.6145       0.7183     0.7647     3.13
14       0.4000   0.3303       0.5070     0.5113     3.88
15       0.7326   0.6238       0.8873     0.7919     3.05
16       0.2677   0.3036       0.2394     0.3630     3.03
17       0.6250   0.6164       0.6338     0.6301     3.10
18       0.3796   0.3939       0.3662     0.4178     3.07
21       0.7000   0.8235       0.6087     0.8378     4.11
22       0.3562   0.2600       0.5652     0.3649     4.16
31       0.7211   0.6795       0.7681     0.7133     3.13
32       0.8702   0.9194       0.8261     0.8811     3.12
33       0.0960   0.1071       0.0870     0.2153     3.23
34       0.3279   0.3774       0.2899     0.4266     3.13
41       0.1053   0.1111       0.1000     0.1849     3.79
42       0.4906   0.4333       0.5652     0.4808     3.25
43       0.1200   0.1111       0.1304     0.1698     3.89
45       0.6545   0.5684       0.7714     0.6014     4.00
51       0.4113   0.4085       0.4143     0.4236     3.80
52       0.6711   0.6329       0.7143     0.6597     3.83
53       0.5912   0.5281       0.6714     0.5486     3.94
54       0.6761   0.6667       0.6857     0.6783     4.03
61       0.5263   0.6667       0.4348     0.6538     3.25
62       0.4262   0.3421       0.5652     0.3396     3.91
63       0.6369   0.5747       0.7143     0.6096     3.90
64       0.5854   0.5106       0.6857     0.5342     3.88
66       0.4795   0.4059       0.5857     0.3862     3.92
67       0.5170   0.4935       0.5429     0.5137     3.79
68       0.5882   0.4701       0.7857     0.4726     4.01
72       0.1032   0.0941       0.1143     0.0544     62.07
73       0.6283   0.4959       0.8571     0.5170     28.14
