
Sample-level average across 5 folds - Epoch 35
Overall Results:
Macro-F1: 0.6222
Macro-Precision: 0.6216
Macro-Recall: 0.6243
Accuracy: 0.6309

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6528   0.6438       0.6620     0.6403     3.02
2        0.6211   0.5556       0.7042     0.7109     3.00
3        0.5521   0.4891       0.6338     0.6667     3.05
4        0.5949   0.5402       0.6620     0.7078     3.11
5        0.5103   0.5000       0.5211     0.6758     3.83
6        0.5135   0.5000       0.5278     0.6786     3.11
7        0.4789   0.4789       0.4789     0.6621     3.88
8        0.4681   0.4714       0.4648     0.6606     3.91
9        0.5625   0.5056       0.6338     0.6833     3.12
10       0.4060   0.4355       0.3803     0.6425     3.84
11       0.5783   0.5053       0.6761     0.6833     3.90
12       0.5630   0.5938       0.5352     0.5986     3.89
13       0.5780   0.4902       0.7042     0.6697     3.13
14       0.5241   0.5135       0.5352     0.6878     3.88
15       0.5839   0.5222       0.6620     0.6968     3.05
16       0.6528   0.6438       0.6620     0.6575     3.03
17       0.6000   0.6087       0.5915     0.6164     3.10
18       0.6618   0.6923       0.6338     0.6849     3.07
21       0.4878   0.5556       0.4348     0.7162     4.11
22       0.4898   0.4615       0.5217     0.6622     4.16
31       0.6944   0.6667       0.7246     0.6923     3.13
32       0.6395   0.6026       0.6812     0.6294     3.12
33       0.5263   0.5469       0.5072     0.5625     3.23
34       0.5839   0.5882       0.5797     0.6014     3.13
41       0.4966   0.4684       0.5286     0.4863     3.79
42       0.3721   0.4000       0.3478     0.4808     3.25
43       0.4186   0.4500       0.3913     0.5283     3.89
45       0.5286   0.5286       0.5286     0.5385     4.00
51       0.6623   0.6071       0.7286     0.6389     3.80
52       0.5714   0.5455       0.6000     0.5625     3.83
53       0.5672   0.5938       0.5429     0.5972     3.94
54       0.6187   0.6232       0.6143     0.6294     4.03
61       0.5490   0.5000       0.6087     0.5577     3.25
62       0.5283   0.4667       0.6087     0.5283     3.91
63       0.6125   0.5444       0.7000     0.5753     3.90
64       0.5921   0.5488       0.6429     0.5753     3.88
66       0.5867   0.5500       0.6286     0.5724     3.92
67       0.5733   0.5375       0.6143     0.5616     3.79
68       0.5556   0.5405       0.5714     0.5616     4.01
72       0.4724   0.5263       0.4286     0.5442     62.07
73       0.5000   0.4865       0.5143     0.5102     28.14
