
Sample-level average across 5 folds - Epoch 13
Overall Results:
Macro-F1: 0.5782
Macro-Precision: 0.5852
Macro-Recall: 0.5783
Accuracy: 0.6069

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5378   0.6667       0.4507     0.6043     3.02
2        0.4511   0.4839       0.4225     0.6540     3.00
3        0.3504   0.3636       0.3380     0.5936     3.05
4        0.4463   0.5400       0.3803     0.6941     3.11
5        0.4242   0.4590       0.3944     0.6530     3.83
6        0.3465   0.4000       0.3056     0.6295     3.11
7        0.4640   0.5370       0.4085     0.6941     3.88
8        0.4667   0.5714       0.3944     0.7104     3.91
9        0.4627   0.4921       0.4366     0.6742     3.12
10       0.4154   0.4576       0.3803     0.6561     3.84
11       0.4672   0.4848       0.4507     0.6697     3.90
12       0.4500   0.5510       0.3803     0.5510     3.89
13       0.4228   0.5000       0.3662     0.6787     3.13
14       0.4724   0.5357       0.4225     0.6968     3.88
15       0.4604   0.4706       0.4507     0.6606     3.05
16       0.5736   0.6379       0.5211     0.6233     3.03
17       0.5310   0.7143       0.4225     0.6370     3.10
18       0.5410   0.6471       0.4648     0.6164     3.07
21       0.3158   0.4000       0.2609     0.6486     4.11
22       0.3556   0.3636       0.3478     0.6081     4.16
31       0.4833   0.5686       0.4203     0.5664     3.13
32       0.4522   0.5652       0.3768     0.5594     3.12
33       0.4112   0.5789       0.3188     0.5625     3.23
34       0.5000   0.6512       0.4058     0.6084     3.13
41       0.4526   0.4627       0.4429     0.4863     3.79
42       0.3590   0.4375       0.3043     0.5192     3.25
43       0.3256   0.3500       0.3043     0.4528     3.89
45       0.5191   0.5574       0.4857     0.5594     4.00
51       0.5037   0.5231       0.4857     0.5347     3.80
52       0.4511   0.4762       0.4286     0.4931     3.83
53       0.4839   0.5556       0.4286     0.5556     3.94
54       0.4928   0.5000       0.4857     0.5105     4.03
61       0.4186   0.4500       0.3913     0.5192     3.25
62       0.4444   0.4545       0.4348     0.5283     3.91
63       0.5496   0.5902       0.5143     0.5959     3.90
64       0.5373   0.5625       0.5143     0.5753     3.88
66       0.4715   0.5472       0.4143     0.5517     3.92
67       0.4812   0.5079       0.4571     0.5274     3.79
68       0.5306   0.5065       0.5571     0.5274     4.01
72       0.4390   0.5094       0.3857     0.5306     62.07
73       0.5205   0.5000       0.5429     0.5238     28.14
