
Variant-level average across 5 folds - Epoch 7
Overall Results:
Macro-F1: 0.4443
Macro-Precision: 0.4485
Macro-Recall: 0.4578
Accuracy: 0.5019

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.3617   0.7391       0.2394     0.5683     3.02
2        0.1749   0.1429       0.2254     0.2844     3.00
3        0.4037   0.5789       0.3099     0.7032     3.05
4        0.1687   0.5833       0.0986     0.6849     3.11
5        0.0233   0.0667       0.0141     0.6164     3.83
6        0.1436   0.1193       0.1806     0.3080     3.11
7        0.1505   0.3182       0.0986     0.6393     3.88
8        0.0131   0.0122       0.0141     0.3167     3.91
9        0.0814   0.0693       0.0986     0.2851     3.12
10       0.0000   0.0000       0.0000     0.6697     3.84
11       0.2366   0.5000       0.1549     0.6787     3.90
12       0.0752   0.0806       0.0704     0.1633     3.89
13       0.1379   0.3750       0.0845     0.6606     3.13
14       0.1064   0.2174       0.0704     0.6199     3.88
15       0.7600   0.7215       0.8028     0.8371     3.05
16       0.0656   0.0784       0.0563     0.2192     3.03
17       0.3137   0.5161       0.2254     0.5205     3.10
18       0.1138   0.1346       0.0986     0.2534     3.07
21       0.0800   0.5000       0.0435     0.6892     4.11
22       0.2222   0.2273       0.2174     0.5270     4.16
31       0.4242   0.7000       0.3043     0.6014     3.13
32       0.8320   0.9286       0.7536     0.8531     3.12
33       0.0227   0.0526       0.0145     0.4028     3.23
34       0.1628   0.4118       0.1014     0.4965     3.13
41       0.0417   0.0769       0.0286     0.3699     3.79
42       0.0645   0.1250       0.0435     0.4423     3.25
43       0.0000   0.0000       0.0000     0.3585     3.89
45       0.4211   0.5455       0.3429     0.5385     4.00
51       0.3529   0.4286       0.3000     0.4653     3.80
52       0.7538   0.8167       0.7000     0.7778     3.83
53       0.2124   0.2791       0.1714     0.3819     3.94
54       0.3750   0.6923       0.2571     0.5804     4.03
61       0.2759   0.6667       0.1739     0.5962     3.25
62       0.5778   0.5909       0.5652     0.6415     3.91
63       0.3529   0.4286       0.3000     0.4726     3.90
64       0.4364   0.6000       0.3429     0.5753     3.88
66       0.1295   0.1304       0.1286     0.1655     3.92
67       0.0594   0.0968       0.0429     0.3493     3.79
68       0.5033   0.4691       0.5429     0.4863     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5749   0.4948       0.6857     0.5170     28.14
