
Variant-level average across 5 folds - Epoch 98
Overall Results:
Macro-F1: 0.6408
Macro-Precision: 0.6400
Macro-Recall: 0.6424
Accuracy: 0.6502

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8531   0.8472       0.8592     0.8489     3.02
2        0.7296   0.6591       0.8169     0.7962     3.00
3        0.7778   0.7671       0.7887     0.8539     3.05
4        0.7429   0.7536       0.7324     0.8356     3.11
5        0.4459   0.4286       0.4648     0.6256     3.83
6        0.6797   0.6420       0.7222     0.7812     3.11
7        0.4417   0.3913       0.5070     0.5845     3.88
8        0.1940   0.2063       0.1831     0.5113     3.91
9        0.6933   0.6582       0.7324     0.7919     3.12
10       0.5581   0.6207       0.5070     0.7421     3.84
11       0.6264   0.5135       0.8028     0.6923     3.90
12       0.4348   0.5682       0.3521     0.5578     3.89
13       0.7971   0.8209       0.7746     0.8733     3.13
14       0.4756   0.4194       0.5493     0.6109     3.88
15       0.7662   0.7108       0.8310     0.8371     3.05
16       0.7077   0.7797       0.6479     0.7397     3.03
17       0.8175   0.8485       0.7887     0.8288     3.10
18       0.7518   0.7571       0.7465     0.7603     3.07
21       0.5500   0.6471       0.4783     0.7568     4.11
22       0.2333   0.1892       0.3043     0.3784     4.16
31       0.8029   0.8088       0.7971     0.8112     3.13
32       0.7852   0.8030       0.7681     0.7972     3.12
33       0.2595   0.2742       0.2464     0.3264     3.23
34       0.6818   0.7143       0.6522     0.7063     3.13
41       0.2222   0.2162       0.2286     0.2329     3.79
42       0.3600   0.3333       0.3913     0.3846     3.25
43       0.3774   0.3333       0.4348     0.3774     3.89
45       0.4762   0.5357       0.4286     0.5385     4.00
51       0.6577   0.6203       0.7000     0.6458     3.80
52       0.7552   0.7397       0.7714     0.7569     3.83
53       0.5946   0.5641       0.6286     0.5833     3.94
54       0.6822   0.7458       0.6286     0.7133     4.03
61       0.4348   0.4348       0.4348     0.5000     3.25
62       0.1887   0.1667       0.2174     0.1887     3.91
63       0.6968   0.6353       0.7714     0.6781     3.90
64       0.5882   0.6061       0.5714     0.6164     3.88
66       0.5301   0.4583       0.6286     0.4621     3.92
67       0.4789   0.4722       0.4857     0.4932     3.79
68       0.6437   0.5385       0.8000     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5170   0.4935       0.5429     0.5170     28.14
