
Sample-level average across 5 folds - Epoch 43
Overall Results:
Macro-F1: 0.7505
Macro-Precision: 0.7484
Macro-Recall: 0.7544
Accuracy: 0.7587

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7569   0.7512       0.7626     0.7696     2.76
2        0.6908   0.6620       0.7222     0.8012     2.74
3        0.6713   0.6234       0.7273     0.7883     2.74
4        0.7140   0.6903       0.7393     0.8212     2.74
5        0.6018   0.5733       0.6333     0.7479     3.52
6        0.6638   0.6230       0.7103     0.7843     2.76
7        0.6681   0.6225       0.7209     0.7834     3.57
8        0.6292   0.6140       0.6452     0.7730     3.64
9        0.6608   0.6173       0.7109     0.7803     2.73
10       0.6592   0.6229       0.7000     0.7829     3.53
11       0.6078   0.5481       0.6820     0.7373     3.62
12       0.6375   0.6483       0.6270     0.6679     3.69
13       0.6667   0.6325       0.7048     0.7886     2.76
14       0.6835   0.6255       0.7535     0.7896     3.58
15       0.6761   0.6316       0.7273     0.7934     2.76
16       0.7396   0.7634       0.7172     0.7691     2.77
17       0.7154   0.7211       0.7098     0.7392     2.76
18       0.7546   0.7901       0.7222     0.7852     2.79
21       0.7177   0.6787       0.7614     0.7839     3.36
22       0.7961   0.7714       0.8223     0.8477     3.54
31       0.7749   0.7816       0.7684     0.7888     2.95
32       0.7520   0.7581       0.7460     0.7634     3.03
33       0.5882   0.6429       0.5422     0.6585     3.26
34       0.7443   0.7486       0.7401     0.7594     2.95
41       0.6434   0.6103       0.6803     0.6298     2.96
42       0.7715   0.7104       0.8441     0.7572     2.68
43       0.6309   0.6173       0.6452     0.6945     3.35
45       0.8255   0.7639       0.8980     0.8133     3.11
51       0.8114   0.8032       0.8197     0.8125     2.96
52       0.8311   0.7897       0.8770     0.8246     3.00
53       0.7945   0.7603       0.8320     0.7883     3.10
54       0.8000   0.7669       0.8361     0.7935     3.21
61       0.7622   0.7663       0.7581     0.7702     2.68
62       0.5031   0.4908       0.5161     0.5875     3.36
63       0.7356   0.7430       0.7283     0.7537     3.36
64       0.7547   0.7246       0.7874     0.7593     3.36
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.7556   0.7305       0.7824     0.7551     3.47
67       0.7407   0.7656       0.7175     0.7586     3.21
68       0.8667   0.8340       0.9020     0.8643     3.11
72       0.5339   0.4758       0.6082     0.5453     61.32
73       0.4795   0.4303       0.5412     0.4967     27.55
83       0.6711   0.6000       0.7612     0.7253     3.49
84       0.6395   0.5875       0.7015     0.7088     3.48
