
Sample-level average across 5 folds - Epoch 10
Overall Results:
Macro-F1: 0.6931
Macro-Precision: 0.7055
Macro-Recall: 0.6886
Accuracy: 0.7176

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6149   0.7518       0.5202     0.6936     2.76
2        0.5577   0.6306       0.5000     0.7562     2.74
3        0.5598   0.6059       0.5202     0.7568     2.74
4        0.5995   0.6224       0.5782     0.7668     2.74
5        0.5917   0.6080       0.5762     0.7607     3.52
6        0.5662   0.6374       0.5093     0.7661     2.76
7        0.5492   0.6199       0.4930     0.7553     3.57
8        0.5301   0.6510       0.4470     0.7634     3.64
9        0.5750   0.6085       0.5450     0.7575     2.73
10       0.6045   0.6417       0.5714     0.7757     3.53
11       0.5205   0.5455       0.4977     0.7263     3.62
12       0.4796   0.5780       0.4098     0.5859     3.69
13       0.5596   0.6136       0.5143     0.7571     2.76
14       0.5891   0.6628       0.5302     0.7770     3.58
15       0.5637   0.6082       0.5253     0.7590     2.76
16       0.6018   0.7557       0.5000     0.6975     2.77
17       0.5768   0.7302       0.4767     0.6770     2.76
18       0.6391   0.7714       0.5455     0.7182     2.79
21       0.6685   0.7126       0.6294     0.7747     3.36
22       0.6945   0.7151       0.6751     0.7853     3.54
31       0.6295   0.7500       0.5424     0.6979     2.95
32       0.6446   0.7483       0.5661     0.6997     3.03
33       0.4743   0.6897       0.3614     0.6396     3.26
34       0.5548   0.7043       0.4576     0.6524     2.95
41       0.6432   0.6513       0.6352     0.6539     2.96
42       0.7179   0.6863       0.7527     0.7128     2.68
43       0.5753   0.5972       0.5548     0.6684     3.35
45       0.7233   0.7011       0.7469     0.7189     3.11
51       0.7078   0.7990       0.6352     0.7419     2.96
52       0.6993   0.7659       0.6434     0.7278     3.00
53       0.7149   0.7434       0.6885     0.7298     3.10
54       0.7090   0.7606       0.6639     0.7308     3.21
61       0.6485   0.7431       0.5753     0.6971     2.68
62       0.3878   0.4722       0.3290     0.5796     3.36
63       0.6284   0.7527       0.5394     0.7000     3.36
64       0.6035   0.6850       0.5394     0.6667     3.36
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.6226   0.7135       0.5523     0.6761     3.47
67       0.6338   0.7531       0.5471     0.6961     3.21
68       0.7749   0.7071       0.8571     0.7565     3.11
72       0.2797   0.4348       0.2062     0.5453     61.32
73       0.4033   0.4345       0.3763     0.5232     27.55
83       0.6870   0.7031       0.6716     0.7747     3.49
84       0.6716   0.6716       0.6716     0.7582     3.48
