
Sample-level average across 5 folds - Epoch 33
Overall Results:
Macro-F1: 0.7418
Macro-Precision: 0.7554
Macro-Recall: 0.7359
Accuracy: 0.7618

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6962   0.8369       0.5960     0.7553     2.76
2        0.6895   0.7908       0.6111     0.8307     2.74
3        0.6721   0.7321       0.6212     0.8198     2.74
4        0.6870   0.7418       0.6398     0.8240     2.74
5        0.6135   0.6225       0.6048     0.7708     3.52
6        0.6462   0.7159       0.5888     0.8067     2.76
7        0.5864   0.6707       0.5209     0.7778     3.57
8        0.5649   0.6307       0.5115     0.7648     3.64
9        0.6616   0.7081       0.6209     0.8088     2.73
10       0.6683   0.7074       0.6333     0.8114     3.53
11       0.5570   0.6180       0.5069     0.7593     3.62
12       0.5381   0.6420       0.4631     0.6298     3.69
13       0.6243   0.7024       0.5619     0.7971     2.76
14       0.6269   0.6738       0.5860     0.7896     3.58
15       0.6630   0.7176       0.6162     0.8144     2.76
16       0.6763   0.7905       0.5909     0.7413     2.77
17       0.6909   0.8321       0.5907     0.7560     2.76
18       0.6979   0.8322       0.6010     0.7621     2.79
21       0.6875   0.7806       0.6142     0.7985     3.36
22       0.7871   0.8391       0.7411     0.8550     3.54
31       0.7200   0.7905       0.6610     0.7567     2.95
32       0.6606   0.7826       0.5714     0.7176     3.03
33       0.4689   0.5981       0.3855     0.6070     3.26
34       0.6921   0.7899       0.6158     0.7406     2.95
41       0.6515   0.6556       0.6475     0.6600     2.96
42       0.7438   0.7627       0.7258     0.7572     2.68
43       0.5802   0.6159       0.5484     0.6789     3.35
45       0.7945   0.7701       0.8204     0.7912     3.11
51       0.7578   0.8366       0.6926     0.7823     2.96
52       0.8009   0.8702       0.7418     0.8185     3.00
53       0.7983   0.8378       0.7623     0.8105     3.10
54       0.7854   0.8243       0.7500     0.7976     3.21
61       0.7246   0.7862       0.6720     0.7520     2.68
62       0.5086   0.5441       0.4774     0.6266     3.36
63       0.7035   0.8030       0.6260     0.7519     3.36
64       0.7033   0.7960       0.6299     0.7500     3.36
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.7094   0.7828       0.6485     0.7429     3.47
67       0.7013   0.8333       0.6054     0.7522     3.21
68       0.8583   0.8766       0.8408     0.8643     3.11
72       0.3418   0.4426       0.2784     0.5408     61.32
73       0.4270   0.4489       0.4072     0.5320     27.55
83       0.6970   0.7077       0.6866     0.7802     3.49
84       0.6032   0.6441       0.5672     0.7253     3.48
