
Sample-level average across 5 folds - Epoch 31
Overall Results:
Macro-F1: 0.7393
Macro-Precision: 0.7474
Macro-Recall: 0.7349
Accuracy: 0.7568

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7187   0.8012       0.6515     0.7601     2.76
2        0.6284   0.6845       0.5808     0.7888     2.74
3        0.6702   0.7079       0.6364     0.8138     2.74
4        0.7030   0.7358       0.6730     0.8283     2.74
5        0.5970   0.6250       0.5714     0.7679     3.52
6        0.6324   0.6649       0.6028     0.7899     2.76
7        0.6375   0.6684       0.6093     0.7904     3.57
8        0.5592   0.6167       0.5115     0.7593     3.64
9        0.6259   0.6465       0.6066     0.7817     2.73
10       0.6265   0.6341       0.6190     0.7786     3.53
11       0.6056   0.6172       0.5945     0.7689     3.62
12       0.5708   0.6443       0.5123     0.6412     3.69
13       0.6297   0.6684       0.5952     0.7900     2.76
14       0.6318   0.6456       0.6186     0.7826     3.58
15       0.6649   0.7086       0.6263     0.8129     2.76
16       0.6818   0.7792       0.6061     0.7413     2.77
17       0.6467   0.7660       0.5596     0.7177     2.76
18       0.7046   0.7602       0.6566     0.7483     2.79
21       0.6832   0.7470       0.6294     0.7894     3.36
22       0.7905   0.8278       0.7563     0.8550     3.54
31       0.7188   0.8042       0.6497     0.7594     2.95
32       0.6939   0.7727       0.6296     0.7328     3.03
33       0.5411   0.6270       0.4759     0.6369     3.26
34       0.6937   0.7762       0.6271     0.7380     2.95
41       0.6462   0.6449       0.6475     0.6519     2.96
42       0.7717   0.7802       0.7634     0.7807     2.68
43       0.6021   0.6493       0.5613     0.6997     3.35
45       0.7883   0.8103       0.7673     0.7972     3.11
51       0.7809   0.8295       0.7377     0.7964     2.96
52       0.7950   0.8120       0.7787     0.8024     3.00
53       0.7942   0.8059       0.7828     0.8004     3.10
54       0.8034   0.8297       0.7787     0.8117     3.21
61       0.7227   0.7544       0.6935     0.7415     2.68
62       0.4752   0.4865       0.4645     0.5849     3.36
63       0.6623   0.7356       0.6024     0.7111     3.36
64       0.6992   0.7569       0.6496     0.7370     3.36
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.7516   0.7629       0.7406     0.7632     3.47
67       0.7212   0.8393       0.6323     0.7651     3.21
68       0.8482   0.8644       0.8327     0.8543     3.11
72       0.3200   0.3969       0.2680     0.5121     61.32
73       0.4232   0.4834       0.3763     0.5607     27.55
83       0.6466   0.6515       0.6418     0.7418     3.49
84       0.6250   0.6557       0.5970     0.7363     3.48
