
Sample-level average across 5 folds - Epoch 12
Overall Results:
Macro-F1: 0.6998
Macro-Precision: 0.7102
Macro-Recall: 0.6956
Accuracy: 0.7223

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6118   0.7324       0.5253     0.6865     2.76
2        0.5895   0.6485       0.5404     0.7686     2.74
3        0.6198   0.6398       0.6010     0.7808     2.74
4        0.5920   0.6230       0.5640     0.7654     2.74
5        0.5924   0.6324       0.5571     0.7693     3.52
6        0.5686   0.6096       0.5327     0.7577     2.76
7        0.5699   0.6433       0.5116     0.7665     3.57
8        0.5187   0.6178       0.4470     0.7524     3.64
9        0.6115   0.6489       0.5782     0.7789     2.73
10       0.6259   0.6432       0.6095     0.7814     3.53
11       0.5588   0.5969       0.5253     0.7524     3.62
12       0.5049   0.6280       0.4221     0.6145     3.69
13       0.5943   0.6497       0.5476     0.7757     2.76
14       0.5995   0.6354       0.5674     0.7714     3.58
15       0.5979   0.6278       0.5707     0.7725     2.76
16       0.6325   0.7255       0.5606     0.7021     2.77
17       0.5741   0.7339       0.4715     0.6770     2.76
18       0.6610   0.7500       0.5909     0.7229     2.79
21       0.6233   0.6686       0.5838     0.7454     3.36
22       0.7235   0.7368       0.7107     0.8037     3.54
31       0.6688   0.7664       0.5932     0.7219     2.95
32       0.6531   0.7273       0.5926     0.6972     3.03
33       0.4576   0.5905       0.3735     0.6016     3.26
34       0.6134   0.7059       0.5424     0.6765     2.95
41       0.6471   0.6638       0.6311     0.6620     2.96
42       0.7112   0.7074       0.7151     0.7180     2.68
43       0.5379   0.5778       0.5032     0.6501     3.35
45       0.7047   0.7033       0.7061     0.7088     3.11
51       0.7108   0.7703       0.6598     0.7359     2.96
52       0.7446   0.7890       0.7049     0.7621     3.00
53       0.6938   0.7265       0.6639     0.7117     3.10
54       0.7296   0.7658       0.6967     0.7449     3.21
61       0.6424   0.7361       0.5699     0.6919     2.68
62       0.4662   0.4894       0.4452     0.5875     3.36
63       0.6168   0.7273       0.5354     0.6870     3.36
64       0.6393   0.7081       0.5827     0.6907     3.36
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.6757   0.7376       0.6234     0.7105     3.47
67       0.5946   0.7483       0.4933     0.6767     3.21
68       0.7621   0.7530       0.7714     0.7645     3.11
72       0.3438   0.4365       0.2835     0.5364     61.32
73       0.4444   0.4565       0.4330     0.5364     27.55
83       0.6667   0.6479       0.6866     0.7473     3.49
84       0.5873   0.6271       0.5522     0.7143     3.48
