
Sample-level average across 5 folds - Epoch 28
Overall Results:
Macro-F1: 0.7366
Macro-Precision: 0.7431
Macro-Recall: 0.7328
Accuracy: 0.7535

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7263   0.8125       0.6566     0.7672     2.76
2        0.6736   0.6973       0.6515     0.8059     2.74
3        0.6492   0.6739       0.6263     0.7988     2.74
4        0.6827   0.6927       0.6730     0.8112     2.74
5        0.6110   0.6124       0.6095     0.7665     3.52
6        0.6827   0.7030       0.6636     0.8151     2.76
7        0.6262   0.6548       0.6000     0.7834     3.57
8        0.5501   0.6221       0.4931     0.7593     3.64
9        0.6316   0.6377       0.6256     0.7803     2.73
10       0.6313   0.6390       0.6238     0.7814     3.53
11       0.5748   0.5931       0.5576     0.7538     3.62
12       0.5766   0.6400       0.5246     0.6412     3.69
13       0.6650   0.6834       0.6476     0.8043     2.76
14       0.6256   0.6649       0.5907     0.7868     3.58
15       0.6400   0.6337       0.6465     0.7844     2.76
16       0.7039   0.7875       0.6364     0.7552     2.77
17       0.6686   0.7616       0.5959     0.7273     2.76
18       0.7242   0.8075       0.6566     0.7714     2.79
21       0.6685   0.7193       0.6244     0.7766     3.36
22       0.7989   0.8343       0.7665     0.8606     3.54
31       0.6916   0.7708       0.6271     0.7353     2.95
32       0.6964   0.7959       0.6190     0.7405     3.03
33       0.5357   0.6579       0.4518     0.6477     3.26
34       0.7317   0.7947       0.6780     0.7647     2.95
41       0.6151   0.6282       0.6025     0.6298     2.96
42       0.7287   0.7211       0.7366     0.7337     2.68
43       0.5813   0.6269       0.5419     0.6841     3.35
45       0.7917   0.8085       0.7755     0.7992     3.11
51       0.7889   0.8222       0.7582     0.8004     2.96
52       0.7899   0.8103       0.7705     0.7984     3.00
53       0.7943   0.7895       0.7992     0.7964     3.10
54       0.7479   0.7672       0.7295     0.7571     3.21
61       0.7147   0.7702       0.6667     0.7415     2.68
62       0.5232   0.5374       0.5097     0.6240     3.36
63       0.6696   0.7600       0.5984     0.7222     3.36
64       0.6782   0.7512       0.6181     0.7241     3.36
65       0.0000   0.0000       0.0000     0.2500     1.00
66       0.7431   0.7543       0.7322     0.7551     3.47
67       0.6921   0.8000       0.6099     0.7392     3.21
68       0.8571   0.8831       0.8327     0.8643     3.11
72       0.3668   0.4129       0.3299     0.5121     61.32
73       0.4202   0.4341       0.4072     0.5188     27.55
83       0.6370   0.6324       0.6418     0.7308     3.49
84       0.6061   0.6154       0.5970     0.7143     3.48
