
Sample-level average across 5 folds - Epoch 29
Overall Results:
Macro-F1: 0.7324
Macro-Precision: 0.7524
Macro-Recall: 0.7256
Accuracy: 0.7562

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6825   0.8273       0.5808     0.7458     2.76
2        0.6610   0.7582       0.5859     0.8152     2.74
3        0.6275   0.7044       0.5657     0.8003     2.74
4        0.6528   0.7200       0.5972     0.8083     2.74
5        0.6030   0.6383       0.5714     0.7736     3.52
6        0.6404   0.7305       0.5701     0.8081     2.76
7        0.6253   0.7035       0.5628     0.7961     3.57
8        0.5561   0.6624       0.4793     0.7717     3.64
9        0.6419   0.7289       0.5735     0.8074     2.73
10       0.6218   0.6818       0.5714     0.7914     3.53
11       0.5950   0.6503       0.5484     0.7772     3.62
12       0.5243   0.6429       0.4426     0.6260     3.69
13       0.6359   0.6889       0.5905     0.7971     2.76
14       0.6173   0.6836       0.5628     0.7896     3.58
15       0.6331   0.7107       0.5707     0.8039     2.76
16       0.6372   0.8487       0.5101     0.7344     2.77
17       0.6400   0.7879       0.5389     0.7201     2.76
18       0.6726   0.8188       0.5707     0.7460     2.79
21       0.6897   0.7947       0.6091     0.8022     3.36
22       0.7838   0.8382       0.7360     0.8532     3.54
31       0.6667   0.7907       0.5763     0.7273     2.95
32       0.6770   0.8195       0.5767     0.7354     3.03
33       0.4981   0.6505       0.4036     0.6341     3.26
34       0.6621   0.8362       0.5480     0.7353     2.95
41       0.6114   0.6542       0.5738     0.6419     2.96
42       0.7139   0.7545       0.6774     0.7363     2.68
43       0.5806   0.6532       0.5226     0.6945     3.35
45       0.8269   0.8252       0.8286     0.8293     3.11
51       0.7581   0.8763       0.6680     0.7903     2.96
52       0.7880   0.8251       0.7541     0.8004     3.00
53       0.7600   0.8301       0.7008     0.7823     3.10
54       0.7506   0.8308       0.6844     0.7753     3.21
61       0.6787   0.7687       0.6075     0.7206     2.68
62       0.4057   0.4524       0.3677     0.5640     3.36
63       0.6308   0.7759       0.5315     0.7074     3.36
64       0.6697   0.7946       0.5787     0.7315     3.36
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.7166   0.8138       0.6402     0.7551     3.47
67       0.6900   0.8649       0.5740     0.7522     3.21
68       0.8635   0.8618       0.8653     0.8663     3.11
72       0.3421   0.4727       0.2680     0.5585     61.32
73       0.3497   0.4318       0.2938     0.5320     27.55
83       0.6508   0.6949       0.6119     0.7582     3.49
84       0.6290   0.6842       0.5821     0.7473     3.48
