
Sample-level average across 5 folds - Epoch 44
Overall Results:
Macro-F1: 0.7581
Macro-Precision: 0.7561
Macro-Recall: 0.7611
Accuracy: 0.7667

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7374   0.7765       0.7020     0.7648     2.76
2        0.7167   0.6884       0.7475     0.8183     2.74
3        0.6983   0.6592       0.7424     0.8093     2.74
4        0.7051   0.6861       0.7251     0.8169     2.74
5        0.6667   0.6325       0.7048     0.7880     3.52
6        0.6696   0.6333       0.7103     0.7899     2.76
7        0.6414   0.6154       0.6698     0.7736     3.57
8        0.5740   0.5676       0.5806     0.7428     3.64
9        0.6802   0.6481       0.7156     0.7974     2.73
10       0.6957   0.6696       0.7238     0.8100     3.53
11       0.6316   0.5632       0.7189     0.7497     3.62
12       0.6333   0.6441       0.6230     0.6641     3.69
13       0.6756   0.6371       0.7190     0.7929     2.76
14       0.6757   0.6550       0.6977     0.7980     3.58
15       0.7103   0.6609       0.7677     0.8144     2.76
16       0.7263   0.8125       0.6566     0.7737     2.77
17       0.7383   0.7882       0.6943     0.7727     2.76
18       0.7202   0.7394       0.7020     0.7506     2.79
21       0.7273   0.7048       0.7513     0.7967     3.36
22       0.8216   0.7642       0.8883     0.8606     3.54
31       0.7635   0.7701       0.7571     0.7781     2.95
32       0.7763   0.7912       0.7619     0.7888     3.03
33       0.5506   0.5800       0.5241     0.6152     3.26
34       0.7910   0.7910       0.7910     0.8021     2.95
41       0.6795   0.6390       0.7254     0.6640     2.96
42       0.7550   0.7056       0.8118     0.7441     2.68
43       0.6564   0.6257       0.6903     0.7076     3.35
45       0.8255   0.7639       0.8980     0.8133     3.11
51       0.8296   0.8313       0.8279     0.8327     2.96
52       0.8353   0.8189       0.8525     0.8347     3.00
53       0.7898   0.7585       0.8238     0.7843     3.10
54       0.8251   0.7925       0.8607     0.8198     3.21
61       0.7968   0.7824       0.8118     0.7990     2.68
62       0.5333   0.5029       0.5677     0.5979     3.36
63       0.7308   0.7294       0.7323     0.7463     3.36
64       0.7571   0.7256       0.7913     0.7611     3.36
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.7771   0.7351       0.8243     0.7713     3.47
67       0.7413   0.7718       0.7130     0.7608     3.21
68       0.8473   0.7957       0.9061     0.8403     3.11
72       0.4427   0.4474       0.4381     0.5276     61.32
73       0.4918   0.4506       0.5412     0.5210     27.55
83       0.7105   0.6353       0.8060     0.7582     3.49
84       0.6950   0.6622       0.7313     0.7637     3.48
