
Sample-level average across 5 folds - Epoch 27
Overall Results:
Macro-F1: 0.6998
Macro-Precision: 0.7020
Macro-Recall: 0.6982
Accuracy: 0.7128

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7752   0.8621       0.7042     0.7914     3.02
2        0.6901   0.6901       0.6901     0.7915     3.00
3        0.7211   0.6974       0.7465     0.8128     3.05
4        0.7132   0.7931       0.6479     0.8311     3.11
5        0.5931   0.5811       0.6056     0.7306     3.83
6        0.6853   0.6901       0.6806     0.7991     3.11
7        0.5205   0.5067       0.5352     0.6804     3.88
8        0.5865   0.6290       0.5493     0.7511     3.91
9        0.6861   0.7121       0.6620     0.8054     3.12
10       0.5986   0.5789       0.6197     0.7330     3.84
11       0.6040   0.5769       0.6338     0.7330     3.90
12       0.6333   0.7755       0.5352     0.7007     3.89
13       0.7857   0.7971       0.7746     0.8643     3.13
14       0.6711   0.6296       0.7183     0.7738     3.88
15       0.7000   0.7101       0.6901     0.8100     3.05
16       0.7680   0.8889       0.6761     0.8014     3.03
17       0.6769   0.7458       0.6197     0.7123     3.10
18       0.7727   0.8361       0.7183     0.7945     3.07
21       0.4000   0.4706       0.3478     0.6757     4.11
22       0.5116   0.5500       0.4783     0.7162     4.16
31       0.7302   0.8070       0.6667     0.7622     3.13
32       0.6923   0.7377       0.6522     0.7203     3.12
33       0.4576   0.5510       0.3913     0.5556     3.23
34       0.7481   0.7903       0.7101     0.7692     3.13
41       0.4898   0.4675       0.5143     0.4863     3.79
42       0.6512   0.7000       0.6087     0.7115     3.25
43       0.6296   0.5484       0.7391     0.6226     3.89
45       0.5180   0.5217       0.5143     0.5315     4.00
51       0.7429   0.7429       0.7429     0.7500     3.80
52       0.7059   0.7273       0.6857     0.7222     3.83
53       0.7206   0.7424       0.7000     0.7361     3.94
54       0.6667   0.6765       0.6571     0.6783     4.03
61       0.5000   0.5882       0.4348     0.6154     3.25
62       0.4400   0.4074       0.4783     0.4717     3.91
63       0.6015   0.6349       0.5714     0.6370     3.90
64       0.6000   0.6500       0.5571     0.6438     3.88
66       0.6486   0.6154       0.6857     0.6414     3.92
67       0.6087   0.6176       0.6000     0.6301     3.79
68       0.6056   0.5972       0.6143     0.6164     4.01
72       0.4138   0.4000       0.4286     0.4218     62.07
73       0.4211   0.4444       0.4000     0.4762     28.14
