
Sample-level average across 5 folds - Epoch 30
Overall Results:
Macro-F1: 0.7036
Macro-Precision: 0.7025
Macro-Recall: 0.7054
Accuracy: 0.7117

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7626   0.7794       0.7465     0.7626     3.02
2        0.6803   0.6579       0.7042     0.7773     3.00
3        0.7692   0.7059       0.8451     0.8356     3.05
4        0.7101   0.7313       0.6901     0.8174     3.11
5        0.5733   0.5443       0.6056     0.7078     3.83
6        0.6939   0.6800       0.7083     0.7991     3.11
7        0.5890   0.5733       0.6056     0.7260     3.88
8        0.6000   0.6087       0.5915     0.7466     3.91
9        0.6933   0.6582       0.7324     0.7919     3.12
10       0.5915   0.5915       0.5915     0.7376     3.84
11       0.6115   0.5581       0.6761     0.7240     3.90
12       0.6667   0.7414       0.6056     0.7075     3.89
13       0.7778   0.7671       0.7887     0.8552     3.13
14       0.6447   0.6049       0.6901     0.7557     3.88
15       0.7843   0.7317       0.8451     0.8507     3.05
16       0.7669   0.8226       0.7183     0.7877     3.03
17       0.7164   0.7619       0.6761     0.7397     3.10
18       0.7660   0.7714       0.7606     0.7740     3.07
21       0.3902   0.4444       0.3478     0.6622     4.11
22       0.4583   0.4400       0.4783     0.6486     4.16
31       0.7188   0.7797       0.6667     0.7483     3.13
32       0.7299   0.7353       0.7246     0.7413     3.12
33       0.5547   0.5588       0.5507     0.5764     3.23
34       0.7556   0.7727       0.7391     0.7692     3.13
41       0.5409   0.4831       0.6143     0.5000     3.79
42       0.6364   0.6667       0.6087     0.6923     3.25
43       0.5517   0.4571       0.6957     0.5094     3.89
45       0.5612   0.5652       0.5571     0.5734     4.00
51       0.7673   0.6854       0.8714     0.7431     3.80
52       0.6892   0.6538       0.7286     0.6806     3.83
53       0.7310   0.7067       0.7571     0.7292     3.94
54       0.7162   0.6795       0.7571     0.7063     4.03
61       0.5263   0.6667       0.4348     0.6538     3.25
62       0.5000   0.4483       0.5652     0.5094     3.91
63       0.6216   0.5897       0.6571     0.6164     3.90
64       0.6763   0.6812       0.6714     0.6918     3.88
66       0.6582   0.5909       0.7429     0.6276     3.92
67       0.5503   0.5190       0.5857     0.5411     3.79
68       0.6056   0.5972       0.6143     0.6164     4.01
72       0.4832   0.4557       0.5143     0.4762     62.07
73       0.4507   0.4444       0.4571     0.4694     28.14
