
Sample-level average across 5 folds - Epoch 35
Overall Results:
Macro-F1: 0.7030
Macro-Precision: 0.7028
Macro-Recall: 0.7033
Accuracy: 0.7130

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8235   0.8615       0.7887     0.8273     3.02
2        0.6939   0.6711       0.7183     0.7867     3.00
3        0.7383   0.7051       0.7746     0.8219     3.05
4        0.7313   0.7778       0.6901     0.8356     3.11
5        0.6027   0.5867       0.6197     0.7352     3.83
6        0.6757   0.6579       0.6944     0.7857     3.11
7        0.5278   0.5205       0.5352     0.6895     3.88
8        0.5758   0.6230       0.5352     0.7466     3.91
9        0.6950   0.7000       0.6901     0.8054     3.12
10       0.5634   0.5634       0.5634     0.7195     3.84
11       0.6410   0.5882       0.7042     0.7466     3.90
12       0.6504   0.7692       0.5634     0.7075     3.89
13       0.7429   0.7536       0.7324     0.8371     3.13
14       0.6624   0.6047       0.7324     0.7602     3.88
15       0.7917   0.7808       0.8028     0.8643     3.05
16       0.7612   0.8095       0.7183     0.7808     3.03
17       0.7299   0.7576       0.7042     0.7466     3.10
18       0.8286   0.8406       0.8169     0.8356     3.07
21       0.4545   0.4762       0.4348     0.6757     4.11
22       0.5000   0.5238       0.4783     0.7027     4.16
31       0.7368   0.7656       0.7101     0.7552     3.13
32       0.7050   0.7000       0.7101     0.7133     3.12
33       0.5072   0.5072       0.5072     0.5278     3.23
34       0.7786   0.8226       0.7391     0.7972     3.13
41       0.5290   0.4824       0.5857     0.5000     3.79
42       0.5714   0.6316       0.5217     0.6538     3.25
43       0.5517   0.4571       0.6957     0.5094     3.89
45       0.5833   0.5676       0.6000     0.5804     4.00
51       0.6986   0.6711       0.7286     0.6944     3.80
52       0.6818   0.7258       0.6429     0.7083     3.83
53       0.7123   0.6842       0.7429     0.7083     3.94
54       0.7101   0.7206       0.7000     0.7203     4.03
61       0.4324   0.5714       0.3478     0.5962     3.25
62       0.4615   0.4138       0.5217     0.4717     3.91
63       0.6522   0.6618       0.6429     0.6712     3.90
64       0.6761   0.6667       0.6857     0.6849     3.88
66       0.6122   0.5844       0.6429     0.6069     3.92
67       0.5931   0.5733       0.6143     0.5959     3.79
68       0.5672   0.5938       0.5429     0.6027     4.01
72       0.4575   0.4217       0.5000     0.4354     62.07
73       0.4113   0.4085       0.4143     0.4354     28.14
