
Variant-level average across 5 folds - Epoch 1
Overall Results:
Macro-F1: 0.4669
Macro-Precision: 0.4697
Macro-Recall: 0.4686
Accuracy: 0.4744

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.2949   0.2706       0.3239     0.2086     3.02
2        0.6396   0.4702       1.0000     0.6209     3.00
3        0.5465   0.4653       0.6620     0.6438     3.05
4        0.0857   0.0647       0.1268     0.1233     3.11
5        0.0833   0.1020       0.0704     0.4977     3.83
6        0.4286   0.3387       0.5833     0.5000     3.11
7        0.3256   0.3621       0.2958     0.6027     3.88
8        0.0492   0.0588       0.0423     0.4751     3.91
9        0.1220   0.1075       0.1408     0.3484     3.12
10       0.0800   0.7500       0.0423     0.6878     3.84
11       0.5325   0.4940       0.5775     0.6742     3.90
12       0.3497   0.3472       0.3521     0.3673     3.89
13       0.7330   0.5833       0.9859     0.7692     3.13
14       0.2137   0.2333       0.1972     0.5339     3.88
15       0.5895   0.4706       0.7887     0.6471     3.05
16       0.2188   0.2456       0.1972     0.3151     3.03
17       0.3473   0.3021       0.4085     0.2534     3.10
18       0.2400   0.2778       0.2113     0.3493     3.07
21       0.8780   1.0000       0.7826     0.9324     4.11
22       0.1842   0.1321       0.3043     0.1622     4.16
31       0.6069   0.5789       0.6377     0.6014     3.13
32       0.8594   0.9322       0.7971     0.8741     3.12
33       0.0385   0.0571       0.0290     0.3056     3.23
34       0.1497   0.1410       0.1594     0.1259     3.13
41       0.0000   0.0000       0.0000     0.2260     3.79
42       0.7407   0.6452       0.8696     0.7308     3.25
43       0.0000   0.0000       0.0000     0.0189     3.89
45       0.3579   0.6800       0.2429     0.5734     4.00
51       0.2326   0.2542       0.2143     0.3125     3.80
52       0.6846   0.6456       0.7286     0.6736     3.83
53       0.7222   0.5909       0.9286     0.6528     3.94
54       0.5038   0.5410       0.4714     0.5455     4.03
61       0.5946   0.7857       0.4783     0.7115     3.25
62       0.2903   0.2308       0.3913     0.1698     3.91
63       0.6857   0.5714       0.8571     0.6233     3.90
64       0.5109   0.4123       0.6714     0.3836     3.88
66       0.3034   0.2933       0.3143     0.3034     3.92
67       0.2595   0.2787       0.2429     0.3356     3.79
68       0.6442   0.4855       0.9571     0.4932     4.01
72       0.0270   0.0256       0.0286     0.0204     62.07
73       0.6419   0.4759       0.9857     0.4762     28.14
