
Sample-level average across 5 folds - Epoch 43
Overall Results:
Macro-F1: 0.7064
Macro-Precision: 0.7068
Macro-Recall: 0.7060
Accuracy: 0.7172

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8148   0.8594       0.7746     0.8201     3.02
2        0.6906   0.7059       0.6761     0.7962     3.00
3        0.7832   0.7778       0.7887     0.8584     3.05
4        0.7463   0.7937       0.7042     0.8447     3.11
5        0.5811   0.5584       0.6056     0.7169     3.83
6        0.6853   0.6901       0.6806     0.7991     3.11
7        0.5068   0.4933       0.5211     0.6712     3.88
8        0.5758   0.6230       0.5352     0.7466     3.91
9        0.7397   0.7200       0.7606     0.8281     3.12
10       0.5734   0.5694       0.5775     0.7240     3.84
11       0.6375   0.5730       0.7183     0.7376     3.90
12       0.6560   0.7593       0.5775     0.7075     3.89
13       0.7552   0.7500       0.7606     0.8416     3.13
14       0.7125   0.6404       0.8028     0.7919     3.88
15       0.8201   0.8382       0.8028     0.8869     3.05
16       0.7704   0.8125       0.7324     0.7877     3.03
17       0.7313   0.7778       0.6901     0.7534     3.10
18       0.7910   0.8413       0.7465     0.8082     3.07
21       0.5000   0.5882       0.4348     0.7297     4.11
22       0.4889   0.5000       0.4783     0.6892     4.16
31       0.7500   0.8136       0.6957     0.7762     3.13
32       0.7626   0.7571       0.7681     0.7692     3.12
33       0.4444   0.4912       0.4058     0.5139     3.23
34       0.8209   0.8462       0.7971     0.8322     3.13
41       0.5605   0.5057       0.6286     0.5274     3.79
42       0.6818   0.7143       0.6522     0.7308     3.25
43       0.4815   0.4194       0.5652     0.4717     3.89
45       0.5037   0.5231       0.4857     0.5315     4.00
51       0.7552   0.7397       0.7714     0.7569     3.80
52       0.6970   0.7419       0.6571     0.7222     3.83
53       0.6377   0.6471       0.6286     0.6528     3.94
54       0.6857   0.6857       0.6857     0.6923     4.03
61       0.5000   0.5882       0.4348     0.6154     3.25
62       0.4000   0.4091       0.3913     0.4906     3.91
63       0.6324   0.6515       0.6143     0.6575     3.90
64       0.6622   0.6282       0.7000     0.6575     3.88
66       0.6027   0.5789       0.6286     0.6000     3.92
67       0.5915   0.5833       0.6000     0.6027     3.79
68       0.5113   0.5397       0.4857     0.5548     4.01
72       0.4521   0.4342       0.4714     0.4558     62.07
73       0.4167   0.4054       0.4286     0.4286     28.14
