
Variant-level average across 5 folds - Epoch 39
Overall Results:
Macro-F1: 0.6448
Macro-Precision: 0.6451
Macro-Recall: 0.6446
Accuracy: 0.6578

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8905   0.9242       0.8592     0.8921     3.02
2        0.7068   0.7581       0.6620     0.8152     3.00
3        0.7815   0.7375       0.8310     0.8493     3.05
4        0.7692   0.8475       0.7042     0.8630     3.11
5        0.4750   0.4270       0.5352     0.6164     3.83
6        0.6980   0.6753       0.7222     0.7991     3.11
7        0.4815   0.4286       0.5493     0.6164     3.88
8        0.2540   0.2909       0.2254     0.5747     3.91
9        0.7260   0.7067       0.7465     0.8190     3.12
10       0.5839   0.6061       0.5634     0.7421     3.84
11       0.6270   0.5088       0.8169     0.6878     3.90
12       0.4464   0.6098       0.3521     0.5782     3.89
13       0.6957   0.7164       0.6761     0.8100     3.13
14       0.5509   0.4792       0.6479     0.6606     3.88
15       0.7211   0.6974       0.7465     0.8145     3.05
16       0.7143   0.8182       0.6338     0.7534     3.03
17       0.7970   0.8548       0.7465     0.8151     3.10
18       0.7669   0.8226       0.7183     0.7877     3.07
21       0.4286   0.4737       0.3913     0.6757     4.11
22       0.0889   0.0909       0.0870     0.4459     4.16
31       0.8062   0.8667       0.7536     0.8252     3.13
32       0.7218   0.7500       0.6957     0.7413     3.12
33       0.2556   0.2656       0.2464     0.3125     3.23
34       0.7460   0.8246       0.6812     0.7762     3.13
41       0.3600   0.3375       0.3857     0.3425     3.79
42       0.1304   0.1304       0.1304     0.2308     3.25
43       0.4444   0.4545       0.4348     0.5283     3.89
45       0.5667   0.6800       0.4857     0.6364     4.00
51       0.6250   0.5556       0.7143     0.5833     3.80
52       0.6715   0.6866       0.6571     0.6875     3.83
53       0.4895   0.4795       0.5000     0.4931     3.94
54       0.7259   0.7538       0.7000     0.7413     4.03
61       0.4000   0.4706       0.3478     0.5385     3.25
62       0.3556   0.3636       0.3478     0.4528     3.91
63       0.4681   0.4648       0.4714     0.4863     3.90
64       0.6667   0.7288       0.6143     0.7055     3.88
66       0.4730   0.4487       0.5000     0.4621     3.92
67       0.4933   0.4625       0.5286     0.4795     3.79
68       0.5867   0.5500       0.6286     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.3964   0.5366       0.3143     0.5442     28.14
