
Variant-level average across 5 folds - Epoch 13
Overall Results:
Macro-F1: 0.6204
Macro-Precision: 0.6199
Macro-Recall: 0.6213
Accuracy: 0.6314

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7972   0.7917       0.8028     0.7914     3.02
2        0.6839   0.6310       0.7465     0.7678     3.00
3        0.7397   0.7200       0.7606     0.8265     3.05
4        0.6769   0.7458       0.6197     0.8082     3.11
5        0.4539   0.4571       0.4507     0.6484     3.83
6        0.5897   0.5476       0.6389     0.7143     3.11
7        0.4103   0.3765       0.4507     0.5799     3.88
8        0.2416   0.2308       0.2535     0.4887     3.91
9        0.5828   0.5500       0.6197     0.7149     3.12
10       0.6400   0.7407       0.5634     0.7964     3.84
11       0.6077   0.5000       0.7746     0.6787     3.90
12       0.3934   0.4706       0.3380     0.4966     3.89
13       0.7376   0.7429       0.7324     0.8326     3.13
14       0.5000   0.4494       0.5634     0.6380     3.88
15       0.7027   0.6753       0.7324     0.8009     3.05
16       0.6457   0.7321       0.5775     0.6918     3.03
17       0.7500   0.7846       0.7183     0.7671     3.10
18       0.6715   0.6970       0.6479     0.6918     3.07
21       0.4324   0.5714       0.3478     0.7162     4.11
22       0.1639   0.1316       0.2174     0.3108     4.16
31       0.7258   0.8182       0.6522     0.7622     3.13
32       0.7259   0.7424       0.7101     0.7413     3.12
33       0.2581   0.2909       0.2319     0.3611     3.23
34       0.6716   0.6923       0.6522     0.6923     3.13
41       0.2676   0.2639       0.2714     0.2877     3.79
42       0.3529   0.3214       0.3913     0.3654     3.25
43       0.3019   0.2667       0.3478     0.3019     3.89
45       0.4545   0.6250       0.3571     0.5804     4.00
51       0.6122   0.5844       0.6429     0.6042     3.80
52       0.7172   0.6933       0.7429     0.7153     3.83
53       0.6069   0.5867       0.6286     0.6042     3.94
54       0.7556   0.7846       0.7286     0.7692     4.03
61       0.5366   0.6111       0.4783     0.6346     3.25
62       0.3103   0.2571       0.3913     0.2453     3.91
63       0.5844   0.5357       0.6429     0.5616     3.90
64       0.6027   0.5789       0.6286     0.6027     3.88
66       0.5000   0.4444       0.5714     0.4483     3.92
67       0.4539   0.4507       0.4571     0.4726     3.79
68       0.6328   0.5234       0.8000     0.5548     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5286   0.5286       0.5286     0.5510     28.14
