
Sample-level average across 5 folds - Epoch 7
Overall Results:
Macro-F1: 0.6795
Macro-Precision: 0.6785
Macro-Recall: 0.6812
Accuracy: 0.6881

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7737   0.8030       0.7465     0.7770     3.02
2        0.6093   0.5750       0.6479     0.7204     3.00
3        0.6892   0.6623       0.7183     0.7900     3.05
4        0.6715   0.6970       0.6479     0.7945     3.11
5        0.5833   0.5753       0.5915     0.7260     3.83
6        0.6056   0.6143       0.5972     0.7500     3.11
7        0.5333   0.5063       0.5634     0.6804     3.88
8        0.6015   0.6452       0.5634     0.7602     3.91
9        0.6573   0.6528       0.6620     0.7783     3.12
10       0.6027   0.5867       0.6197     0.7376     3.84
11       0.6125   0.5506       0.6901     0.7195     3.90
12       0.5854   0.6923       0.5070     0.6531     3.89
13       0.6338   0.6338       0.6338     0.7647     3.13
14       0.7051   0.6471       0.7746     0.7919     3.88
15       0.7190   0.6707       0.7746     0.8054     3.05
16       0.7647   0.8000       0.7324     0.7808     3.03
17       0.6406   0.7193       0.5775     0.6849     3.10
18       0.8148   0.8594       0.7746     0.8288     3.07
21       0.4706   0.4286       0.5217     0.6351     4.11
22       0.4898   0.4615       0.5217     0.6622     4.16
31       0.7007   0.7059       0.6957     0.7133     3.13
32       0.6853   0.6622       0.7101     0.6853     3.12
33       0.4848   0.5079       0.4638     0.5278     3.23
34       0.7015   0.7231       0.6812     0.7203     3.13
41       0.5521   0.4839       0.6429     0.5000     3.79
42       0.5769   0.5172       0.6522     0.5769     3.25
43       0.6349   0.5000       0.8696     0.5660     3.89
45       0.6069   0.5867       0.6286     0.6014     4.00
51       0.6577   0.6203       0.7000     0.6458     3.80
52       0.6857   0.6857       0.6857     0.6944     3.83
53       0.6803   0.6494       0.7143     0.6736     3.94
54       0.7034   0.6800       0.7286     0.6993     4.03
61       0.5000   0.4483       0.5652     0.5000     3.25
62       0.5000   0.4242       0.6087     0.4717     3.91
63       0.6275   0.5783       0.6857     0.6096     3.90
64       0.6624   0.5977       0.7429     0.6370     3.88
66       0.6144   0.5663       0.6714     0.5931     3.92
67       0.5772   0.5443       0.6143     0.5685     3.79
68       0.6250   0.6081       0.6429     0.6301     4.01
72       0.3731   0.3906       0.3571     0.4286     62.07
73       0.4058   0.4118       0.4000     0.4422     28.14
