
Sample-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.7035
Macro-Precision: 0.7032
Macro-Recall: 0.7039
Accuracy: 0.7133

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8088   0.8462       0.7746     0.8129     3.02
2        0.7123   0.6933       0.7324     0.8009     3.00
3        0.7114   0.6795       0.7465     0.8037     3.05
4        0.7206   0.7538       0.6901     0.8265     3.11
5        0.5600   0.5316       0.5915     0.6986     3.83
6        0.7234   0.7391       0.7083     0.8259     3.11
7        0.5752   0.5366       0.6197     0.7032     3.88
8        0.6154   0.6111       0.6197     0.7511     3.91
9        0.7465   0.7465       0.7465     0.8371     3.12
10       0.5899   0.6029       0.5775     0.7421     3.84
11       0.5767   0.5109       0.6620     0.6878     3.90
12       0.6774   0.7925       0.5915     0.7279     3.89
13       0.7660   0.7714       0.7606     0.8507     3.13
14       0.6752   0.6163       0.7465     0.7692     3.88
15       0.7234   0.7286       0.7183     0.8235     3.05
16       0.7752   0.8621       0.7042     0.8014     3.03
17       0.7068   0.7581       0.6620     0.7329     3.10
18       0.7914   0.8088       0.7746     0.8014     3.07
21       0.4651   0.5000       0.4348     0.6892     4.11
22       0.4444   0.4545       0.4348     0.6622     4.16
31       0.8182   0.8571       0.7826     0.8322     3.13
32       0.7324   0.7123       0.7536     0.7343     3.12
33       0.5152   0.5397       0.4928     0.5556     3.23
34       0.8550   0.9032       0.8116     0.8671     3.13
41       0.5350   0.4828       0.6000     0.5000     3.79
42       0.6122   0.5769       0.6522     0.6346     3.25
43       0.5091   0.4375       0.6087     0.4906     3.89
45       0.5468   0.5507       0.5429     0.5594     4.00
51       0.7273   0.7123       0.7429     0.7292     3.80
52       0.6617   0.6984       0.6286     0.6875     3.83
53       0.7324   0.7222       0.7429     0.7361     3.94
54       0.6761   0.6667       0.6857     0.6783     4.03
61       0.4211   0.5333       0.3478     0.5769     3.25
62       0.4082   0.3846       0.4348     0.4528     3.91
63       0.6056   0.5972       0.6143     0.6164     3.90
64       0.6667   0.6765       0.6571     0.6849     3.88
66       0.5986   0.5714       0.6286     0.5931     3.92
67       0.5931   0.5733       0.6143     0.5959     3.79
68       0.5429   0.5429       0.5429     0.5616     4.01
72       0.4903   0.4471       0.5429     0.4626     62.07
73       0.4058   0.4118       0.4000     0.4422     28.14
