
Sample-level average across 5 folds - Epoch 25
Overall Results:
Macro-F1: 0.6998
Macro-Precision: 0.6991
Macro-Recall: 0.7007
Accuracy: 0.7091

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8406   0.8657       0.8169     0.8417     3.02
2        0.6846   0.6538       0.7183     0.7773     3.00
3        0.7945   0.7733       0.8169     0.8630     3.05
4        0.7794   0.8154       0.7465     0.8630     3.11
5        0.5405   0.5195       0.5634     0.6895     3.83
6        0.7042   0.7143       0.6944     0.8125     3.11
7        0.5369   0.5128       0.5634     0.6849     3.88
8        0.6176   0.6462       0.5915     0.7647     3.91
9        0.7075   0.6842       0.7324     0.8054     3.12
10       0.6027   0.5867       0.6197     0.7376     3.84
11       0.6242   0.5698       0.6901     0.7330     3.90
12       0.6452   0.7547       0.5634     0.7007     3.89
13       0.7075   0.6842       0.7324     0.8054     3.13
14       0.6752   0.6163       0.7465     0.7692     3.88
15       0.7682   0.7250       0.8169     0.8416     3.05
16       0.7941   0.8308       0.7606     0.8082     3.03
17       0.7465   0.7465       0.7465     0.7534     3.10
18       0.8227   0.8286       0.8169     0.8288     3.07
21       0.4000   0.4706       0.3478     0.6757     4.11
22       0.4490   0.4231       0.4783     0.6351     4.16
31       0.7463   0.7692       0.7246     0.7622     3.13
32       0.6963   0.7121       0.6812     0.7133     3.12
33       0.4889   0.5000       0.4783     0.5208     3.23
34       0.7941   0.8060       0.7826     0.8042     3.13
41       0.5223   0.4713       0.5857     0.4863     3.79
42       0.6383   0.6250       0.6522     0.6731     3.25
43       0.5185   0.4516       0.6087     0.5094     3.89
45       0.5468   0.5507       0.5429     0.5594     4.00
51       0.6713   0.6575       0.6857     0.6736     3.80
52       0.6763   0.6812       0.6714     0.6875     3.83
53       0.6857   0.6857       0.6857     0.6944     3.94
54       0.6906   0.6957       0.6857     0.6993     4.03
61       0.4286   0.4737       0.3913     0.5385     3.25
62       0.4255   0.4167       0.4348     0.4906     3.91
63       0.6099   0.6056       0.6143     0.6233     3.90
64       0.6846   0.6456       0.7286     0.6781     3.88
66       0.6069   0.5867       0.6286     0.6069     3.92
67       0.5833   0.5676       0.6000     0.5890     3.79
68       0.5915   0.5833       0.6000     0.6027     4.01
72       0.4054   0.3846       0.4286     0.4014     62.07
73       0.4173   0.4203       0.4143     0.4490     28.14
