
Variant-level average across 5 folds - Epoch 22
Overall Results:
Macro-F1: 0.6334
Macro-Precision: 0.6328
Macro-Recall: 0.6360
Accuracy: 0.6414

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8571   0.9194       0.8028     0.8633     3.02
2        0.6620   0.6620       0.6620     0.7725     3.00
3        0.7671   0.7467       0.7887     0.8447     3.05
4        0.7879   0.8525       0.7324     0.8721     3.11
5        0.4970   0.4286       0.5915     0.6119     3.83
6        0.6709   0.6163       0.7361     0.7679     3.11
7        0.4167   0.3608       0.4930     0.5525     3.88
8        0.2378   0.2361       0.2394     0.5068     3.91
9        0.6710   0.6190       0.7324     0.7692     3.12
10       0.6803   0.6579       0.7042     0.7873     3.84
11       0.6122   0.4800       0.8451     0.6561     3.90
12       0.3793   0.4889       0.3099     0.5102     3.89
13       0.7286   0.7391       0.7183     0.8281     3.13
14       0.4785   0.4239       0.5493     0.6154     3.88
15       0.7211   0.6974       0.7465     0.8145     3.05
16       0.7770   0.7941       0.7606     0.7877     3.03
17       0.8088   0.8462       0.7746     0.8219     3.10
18       0.7639   0.7534       0.7746     0.7671     3.07
21       0.5714   0.5385       0.6087     0.7162     4.11
22       0.1639   0.1316       0.2174     0.3108     4.16
31       0.7538   0.8033       0.7101     0.7762     3.13
32       0.7007   0.7059       0.6957     0.7133     3.12
33       0.2636   0.2833       0.2464     0.3403     3.23
34       0.7538   0.8033       0.7101     0.7762     3.13
41       0.3567   0.3218       0.4000     0.3082     3.79
42       0.2174   0.2174       0.2174     0.3077     3.25
43       0.4000   0.3438       0.4783     0.3774     3.89
45       0.4505   0.6098       0.3571     0.5734     4.00
51       0.6708   0.5934       0.7714     0.6319     3.80
52       0.6803   0.6494       0.7143     0.6736     3.83
53       0.5600   0.5250       0.6000     0.5417     3.94
54       0.7536   0.7647       0.7429     0.7622     4.03
61       0.4783   0.4783       0.4783     0.5385     3.25
62       0.2963   0.2581       0.3478     0.2830     3.91
63       0.5660   0.5056       0.6429     0.5274     3.90
64       0.6164   0.5921       0.6429     0.6164     3.88
66       0.5399   0.4731       0.6286     0.4828     3.92
67       0.5098   0.4699       0.5571     0.4863     3.79
68       0.6047   0.5098       0.7429     0.5342     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.5248   0.5211       0.5286     0.5442     28.14
