
Sample-level average across 5 folds - Epoch 15
Overall Results:
Macro-F1: 0.6950
Macro-Precision: 0.6964
Macro-Recall: 0.6939
Accuracy: 0.7073

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7879   0.8525       0.7324     0.7986     3.02
2        0.6575   0.6400       0.6761     0.7630     3.00
3        0.7333   0.6962       0.7746     0.8174     3.05
4        0.7313   0.7778       0.6901     0.8356     3.11
5        0.5755   0.5882       0.5634     0.7306     3.83
6        0.7083   0.7083       0.7083     0.8125     3.11
7        0.5867   0.5570       0.6197     0.7169     3.88
8        0.6165   0.6613       0.5775     0.7692     3.91
9        0.6753   0.6265       0.7324     0.7738     3.12
10       0.5672   0.6032       0.5352     0.7376     3.84
11       0.6026   0.5529       0.6620     0.7195     3.90
12       0.6290   0.7358       0.5493     0.6871     3.89
13       0.7092   0.7143       0.7042     0.8145     3.13
14       0.7114   0.6795       0.7465     0.8054     3.88
15       0.7226   0.6667       0.7887     0.8054     3.05
16       0.7500   0.8421       0.6761     0.7808     3.03
17       0.7015   0.7460       0.6620     0.7260     3.10
18       0.7826   0.8060       0.7606     0.7945     3.07
21       0.2581   0.5000       0.1739     0.6892     4.11
22       0.3590   0.4375       0.3043     0.6622     4.16
31       0.7481   0.7903       0.7101     0.7692     3.13
32       0.7164   0.7385       0.6957     0.7343     3.12
33       0.4355   0.4909       0.3913     0.5139     3.23
34       0.7231   0.7705       0.6812     0.7483     3.13
41       0.5241   0.5067       0.5429     0.5274     3.79
42       0.6522   0.6522       0.6522     0.6923     3.25
43       0.4800   0.4444       0.5217     0.5094     3.89
45       0.5000   0.5517       0.4571     0.5524     4.00
51       0.7133   0.6986       0.7286     0.7153     3.80
52       0.6418   0.6719       0.6143     0.6667     3.83
53       0.6466   0.6825       0.6143     0.6736     3.94
54       0.6963   0.7231       0.6714     0.7133     4.03
61       0.5778   0.5909       0.5652     0.6346     3.25
62       0.3256   0.3500       0.3043     0.4528     3.91
63       0.6338   0.6250       0.6429     0.6438     3.90
64       0.6429   0.6429       0.6429     0.6575     3.88
66       0.6216   0.5897       0.6571     0.6138     3.92
67       0.5578   0.5325       0.5857     0.5548     3.79
68       0.5735   0.5909       0.5571     0.6027     4.01
72       0.4296   0.4462       0.4143     0.4762     62.07
73       0.4122   0.4426       0.3857     0.4762     28.14
