
Variant-level average across 5 folds - Epoch 31
Overall Results:
Macro-F1: 0.6311
Macro-Precision: 0.6309
Macro-Recall: 0.6345
Accuracy: 0.6380

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8630   0.8400       0.8873     0.8561     3.02
2        0.7500   0.7397       0.7606     0.8294     3.00
3        0.7722   0.7011       0.8592     0.8356     3.05
4        0.7059   0.7385       0.6761     0.8174     3.11
5        0.4024   0.3469       0.4789     0.5388     3.83
6        0.6887   0.6582       0.7222     0.7902     3.11
7        0.3696   0.3009       0.4789     0.4703     3.88
8        0.2857   0.2899       0.2817     0.5475     3.91
9        0.7432   0.7143       0.7746     0.8281     3.12
10       0.6179   0.7308       0.5352     0.7873     3.84
11       0.6119   0.4527       0.9437     0.6154     3.90
12       0.4259   0.6216       0.3239     0.5782     3.89
13       0.7114   0.6795       0.7465     0.8054     3.13
14       0.4456   0.3525       0.6056     0.5158     3.88
15       0.6759   0.6622       0.6901     0.7873     3.05
16       0.7692   0.8475       0.7042     0.7945     3.03
17       0.8209   0.8730       0.7746     0.8356     3.10
18       0.7669   0.8226       0.7183     0.7877     3.07
21       0.5957   0.5833       0.6087     0.7432     4.11
22       0.2034   0.1667       0.2609     0.3649     4.16
31       0.8175   0.8235       0.8116     0.8252     3.13
32       0.7442   0.8000       0.6957     0.7692     3.12
33       0.2207   0.2105       0.2319     0.2153     3.23
34       0.7442   0.8000       0.6957     0.7692     3.13
41       0.2642   0.2360       0.3000     0.1986     3.79
42       0.1364   0.1429       0.1304     0.2692     3.25
43       0.3509   0.2941       0.4348     0.3019     3.89
45       0.4404   0.6154       0.3429     0.5734     4.00
51       0.6184   0.5732       0.6714     0.5972     3.80
52       0.6093   0.5679       0.6571     0.5903     3.83
53       0.5714   0.5455       0.6000     0.5625     3.94
54       0.7134   0.6437       0.8000     0.6853     4.03
61       0.5217   0.5217       0.5217     0.5769     3.25
62       0.3214   0.2727       0.3913     0.2830     3.91
63       0.6582   0.5909       0.7429     0.6301     3.90
64       0.6759   0.6533       0.7000     0.6781     3.88
66       0.6286   0.5238       0.7857     0.5517     3.92
67       0.5732   0.5172       0.6429     0.5411     3.79
68       0.6296   0.5543       0.7286     0.5890     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.5946   0.5641       0.6286     0.5918     28.14
