
Variant-level average across 5 folds - Epoch 6
Overall Results:
Macro-F1: 0.5820
Macro-Precision: 0.5818
Macro-Recall: 0.5836
Accuracy: 0.5917

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7737   0.8030       0.7465     0.7770     3.02
2        0.6483   0.6351       0.6620     0.7583     3.00
3        0.6889   0.5688       0.8732     0.7443     3.05
4        0.4370   0.5417       0.3662     0.6941     3.11
5        0.2657   0.2639       0.2676     0.5205     3.83
6        0.7682   0.7342       0.8056     0.8438     3.11
7        0.5297   0.4298       0.6901     0.6027     3.88
8        0.1379   0.1778       0.1127     0.5475     3.91
9        0.4444   0.5652       0.3662     0.7059     3.12
10       0.4314   0.7097       0.3099     0.7376     3.84
11       0.6188   0.5091       0.7887     0.6878     3.90
12       0.5231   0.5763       0.4789     0.5782     3.89
13       0.6225   0.5875       0.6620     0.7421     3.13
14       0.6077   0.5000       0.7746     0.6787     3.88
15       0.5256   0.4824       0.5775     0.6652     3.05
16       0.4151   0.6286       0.3099     0.5753     3.03
17       0.7939   0.8667       0.7324     0.8151     3.10
18       0.4587   0.6579       0.3521     0.5959     3.07
21       0.7027   0.9286       0.5652     0.8514     4.11
22       0.1231   0.0952       0.1739     0.2297     4.16
31       0.7451   0.6786       0.8261     0.7273     3.13
32       0.6604   0.9459       0.5072     0.7483     3.12
33       0.1167   0.1373       0.1014     0.2639     3.23
34       0.4364   0.5854       0.3478     0.5664     3.13
41       0.0458   0.0492       0.0429     0.1438     3.79
42       0.5667   0.4595       0.7391     0.5000     3.25
43       0.0000   0.0000       0.0000     0.1509     3.89
45       0.4000   0.5500       0.3143     0.5385     4.00
51       0.4364   0.3789       0.5143     0.3542     3.80
52       0.5660   0.5056       0.6429     0.5208     3.83
53       0.5517   0.4615       0.6857     0.4583     3.94
54       0.6748   0.5914       0.7857     0.6294     4.03
61       0.5581   0.6000       0.5217     0.6346     3.25
62       0.2264   0.2000       0.2609     0.2264     3.91
63       0.5682   0.4717       0.7143     0.4795     3.90
64       0.6893   0.5701       0.8714     0.6233     3.88
66       0.6115   0.5517       0.6857     0.5793     3.92
67       0.5146   0.4356       0.6286     0.4315     3.79
68       0.6952   0.5556       0.9286     0.6096     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5909   0.4906       0.7429     0.5102     28.14
