
Variant-level average across 5 folds - Epoch 37
Overall Results:
Macro-F1: 0.6242
Macro-Precision: 0.6236
Macro-Recall: 0.6254
Accuracy: 0.6344

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8088   0.8462       0.7746     0.8129     3.02
2        0.6351   0.6104       0.6620     0.7441     3.00
3        0.7329   0.6556       0.8310     0.8037     3.05
4        0.6818   0.7377       0.6338     0.8082     3.11
5        0.3688   0.3714       0.3662     0.5936     3.83
6        0.7317   0.6522       0.8333     0.8036     3.11
7        0.4076   0.3721       0.4507     0.5753     3.88
8        0.1678   0.1667       0.1690     0.4615     3.91
9        0.6621   0.6486       0.6761     0.7783     3.12
10       0.5487   0.7381       0.4366     0.7692     3.84
11       0.6057   0.5096       0.7465     0.6878     3.90
12       0.3793   0.4889       0.3099     0.5102     3.89
13       0.6994   0.6196       0.8028     0.7783     3.13
14       0.5679   0.5055       0.6479     0.6833     3.88
15       0.6968   0.6429       0.7606     0.7873     3.05
16       0.7302   0.8364       0.6479     0.7671     3.03
17       0.7941   0.8308       0.7606     0.8082     3.10
18       0.6880   0.7963       0.6056     0.7329     3.07
21       0.4324   0.5714       0.3478     0.7162     4.11
22       0.1935   0.1538       0.2609     0.3243     4.16
31       0.8345   0.8286       0.8406     0.8392     3.13
32       0.8000   0.8182       0.7826     0.8112     3.12
33       0.1463   0.1667       0.1304     0.2708     3.23
34       0.7302   0.8070       0.6667     0.7622     3.13
41       0.2603   0.2500       0.2714     0.2603     3.79
42       0.2609   0.2609       0.2609     0.3462     3.25
43       0.2449   0.2308       0.2609     0.3019     3.89
45       0.4651   0.5085       0.4286     0.5175     4.00
51       0.6456   0.5795       0.7286     0.6111     3.80
52       0.6622   0.6282       0.7000     0.6528     3.83
53       0.5241   0.5067       0.5429     0.5208     3.94
54       0.7007   0.7164       0.6857     0.7133     4.03
61       0.5909   0.6190       0.5652     0.6538     3.25
62       0.3077   0.2759       0.3478     0.3208     3.91
63       0.5503   0.5190       0.5857     0.5411     3.90
64       0.6763   0.6812       0.6714     0.6918     3.88
66       0.5181   0.4479       0.6143     0.4483     3.92
67       0.4503   0.4198       0.4857     0.4315     3.79
68       0.6550   0.5545       0.8000     0.5959     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.5733   0.5375       0.6143     0.5646     28.14
