
Variant-level average across 5 folds - Epoch 15
Overall Results:
Macro-F1: 0.6177
Macro-Precision: 0.6177
Macro-Recall: 0.6177
Accuracy: 0.6311

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8060   0.8571       0.7606     0.8129     3.02
2        0.7211   0.6974       0.7465     0.8057     3.00
3        0.7564   0.6941       0.8310     0.8265     3.05
4        0.6565   0.7167       0.6056     0.7945     3.11
5        0.3871   0.3571       0.4225     0.5662     3.83
6        0.6853   0.6901       0.6806     0.7991     3.11
7        0.3234   0.2812       0.3803     0.4840     3.88
8        0.2656   0.2982       0.2394     0.5747     3.91
9        0.6087   0.6269       0.5915     0.7557     3.12
10       0.4956   0.6667       0.3944     0.7421     3.84
11       0.6354   0.5041       0.8592     0.6833     3.90
12       0.3750   0.5122       0.2958     0.5238     3.89
13       0.6963   0.7344       0.6620     0.8145     3.13
14       0.4795   0.4100       0.5775     0.5973     3.88
15       0.6761   0.6761       0.6761     0.7919     3.05
16       0.6667   0.7885       0.5775     0.7192     3.03
17       0.7419   0.8679       0.6479     0.7808     3.10
18       0.6992   0.8269       0.6056     0.7466     3.07
21       0.4186   0.4500       0.3913     0.6622     4.11
22       0.0984   0.0789       0.1304     0.2568     4.16
31       0.7559   0.8276       0.6957     0.7832     3.13
32       0.7097   0.8000       0.6377     0.7483     3.12
33       0.2090   0.2154       0.2029     0.2639     3.23
34       0.6613   0.7455       0.5942     0.7063     3.13
41       0.2500   0.2317       0.2714     0.2192     3.79
42       0.2222   0.2273       0.2174     0.3269     3.25
43       0.1961   0.1786       0.2174     0.2264     3.89
45       0.4144   0.5610       0.3286     0.5455     4.00
51       0.6438   0.6184       0.6714     0.6389     3.80
52       0.6769   0.7333       0.6286     0.7083     3.83
53       0.6099   0.6056       0.6143     0.6181     3.94
54       0.6767   0.7143       0.6429     0.6993     4.03
61       0.4000   0.4706       0.3478     0.5385     3.25
62       0.2745   0.2500       0.3043     0.3019     3.91
63       0.6577   0.6203       0.7000     0.6507     3.90
64       0.6277   0.6418       0.6143     0.6507     3.88
66       0.5430   0.5062       0.5857     0.5241     3.92
67       0.4638   0.4706       0.4571     0.4932     3.79
68       0.6557   0.5310       0.8571     0.5685     4.01
72       0.0135   0.0128       0.0143     0.0068     62.07
73       0.5333   0.5000       0.5714     0.5238     28.14
