
Variant-level average across 5 folds - Epoch 76
Overall Results:
Macro-F1: 0.6378
Macro-Precision: 0.6413
Macro-Recall: 0.6363
Accuracy: 0.6561

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6441   0.8085       0.5352     0.6978     3.02
2        0.6933   0.6582       0.7324     0.7820     3.00
3        0.7520   0.8704       0.6620     0.8584     3.05
4        0.6165   0.6613       0.5775     0.7671     3.11
5        0.7134   0.6512       0.7887     0.7945     3.83
6        0.5479   0.5405       0.5556     0.7054     3.11
7        0.5036   0.5147       0.4930     0.6849     3.88
8        0.3265   0.3158       0.3380     0.5520     3.91
9        0.5532   0.5571       0.5493     0.7149     3.12
10       0.7832   0.7778       0.7887     0.8597     3.84
11       0.6992   0.8269       0.6056     0.8326     3.90
12       0.2857   0.3902       0.2254     0.4558     3.89
13       0.7541   0.9020       0.6479     0.8643     3.13
14       0.5278   0.5205       0.5352     0.6923     3.88
15       0.8088   0.8462       0.7746     0.8824     3.05
16       0.6190   0.7091       0.5493     0.6712     3.03
17       0.5312   0.5965       0.4789     0.5890     3.10
18       0.6929   0.7857       0.6197     0.7329     3.07
21       0.2778   0.3846       0.2174     0.6486     4.11
22       0.1667   0.1351       0.2174     0.3243     4.16
31       0.7304   0.9130       0.6087     0.7832     3.13
32       0.8421   0.8750       0.8116     0.8531     3.12
33       0.2203   0.2653       0.1884     0.3611     3.23
34       0.6457   0.7069       0.5942     0.6853     3.13
41       0.3438   0.3793       0.3143     0.4247     3.79
42       0.2791   0.3000       0.2609     0.4038     3.25
43       0.1633   0.1538       0.1739     0.2264     3.89
45       0.5968   0.6852       0.5286     0.6503     4.00
51       0.6713   0.6575       0.6857     0.6736     3.80
52       0.7857   0.7857       0.7857     0.7917     3.83
53       0.6250   0.6081       0.6429     0.6250     3.94
54       0.6232   0.6324       0.6143     0.6364     4.03
61       0.3721   0.4000       0.3478     0.4808     3.25
62       0.1724   0.1429       0.2174     0.0943     3.91
63       0.6715   0.6866       0.6571     0.6918     3.90
64       0.5612   0.5652       0.5571     0.5822     3.88
66       0.3099   0.3056       0.3143     0.3241     3.92
67       0.4167   0.5000       0.3571     0.5205     3.79
68       0.7195   0.6277       0.8429     0.6849     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.2292   0.4231       0.1571     0.4966     28.14
