
Variant-level average across 5 folds - Epoch 47
Overall Results:
Macro-F1: 0.5964
Macro-Precision: 0.5959
Macro-Recall: 0.5974
Accuracy: 0.6072

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6418   0.6825       0.6056     0.6547     3.02
2        0.6067   0.5047       0.7606     0.6682     3.00
3        0.6504   0.7692       0.5634     0.8037     3.05
4        0.5616   0.5467       0.5775     0.7078     3.11
5        0.5668   0.4569       0.7465     0.6301     3.83
6        0.4497   0.3918       0.5278     0.5848     3.11
7        0.3860   0.3300       0.4648     0.5205     3.88
8        0.1985   0.2167       0.1831     0.5249     3.91
9        0.5150   0.4479       0.6056     0.6335     3.12
10       0.7376   0.7429       0.7324     0.8326     3.84
11       0.6892   0.6623       0.7183     0.7919     3.90
12       0.2586   0.3333       0.2113     0.4150     3.89
13       0.7692   0.8475       0.7042     0.8643     3.13
14       0.3931   0.3333       0.4789     0.5249     3.88
15       0.8414   0.8243       0.8592     0.8959     3.05
16       0.5972   0.5890       0.6056     0.6027     3.03
17       0.6241   0.6286       0.6197     0.6370     3.10
18       0.6164   0.6000       0.6338     0.6164     3.07
21       0.3429   0.5000       0.2609     0.6892     4.11
22       0.2500   0.1837       0.3913     0.2703     4.16
31       0.7130   0.8913       0.5942     0.7692     3.13
32       0.8235   0.8358       0.8116     0.8322     3.12
33       0.2400   0.2679       0.2174     0.3403     3.23
34       0.6197   0.6027       0.6377     0.6224     3.13
41       0.2636   0.2881       0.2429     0.3493     3.79
42       0.2917   0.2800       0.3043     0.3462     3.25
43       0.0426   0.0417       0.0435     0.1509     3.89
45       0.5839   0.5970       0.5714     0.6014     4.00
51       0.6043   0.6087       0.6000     0.6181     3.80
52       0.6842   0.6341       0.7429     0.6667     3.83
53       0.5972   0.5811       0.6143     0.5972     3.94
54       0.6533   0.6125       0.7000     0.6364     4.03
61       0.5185   0.4516       0.6087     0.5000     3.25
62       0.3279   0.2632       0.4348     0.2264     3.91
63       0.6667   0.6765       0.6571     0.6849     3.90
64       0.6259   0.5974       0.6571     0.6233     3.88
66       0.3816   0.3537       0.4143     0.3517     3.92
67       0.5674   0.5634       0.5714     0.5822     3.79
68       0.6429   0.5510       0.7714     0.5890     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.1205   0.3846       0.0714     0.5034     28.14
