
Sample-level average across 5 folds - Epoch 9
Overall Results:
Macro-F1: 0.5865
Macro-Precision: 0.5994
Macro-Recall: 0.5875
Accuracy: 0.6206

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4538   0.5625       0.3803     0.5324     3.02
2        0.4122   0.4500       0.3803     0.6351     3.00
3        0.3942   0.4091       0.3803     0.6210     3.05
4        0.4355   0.5094       0.3803     0.6804     3.11
5        0.3200   0.5517       0.2254     0.6895     3.83
6        0.4603   0.5370       0.4028     0.6964     3.11
7        0.3929   0.5366       0.3099     0.6895     3.88
8        0.3810   0.5882       0.2817     0.7059     3.91
9        0.3740   0.4423       0.3239     0.6516     3.12
10       0.4762   0.7353       0.3521     0.7511     3.84
11       0.4444   0.6486       0.3380     0.7285     3.90
12       0.4356   0.7333       0.3099     0.6122     3.89
13       0.4143   0.4203       0.4085     0.6290     3.13
14       0.4000   0.6176       0.2958     0.7149     3.88
15       0.4068   0.5106       0.3380     0.6833     3.05
16       0.4348   0.5682       0.3521     0.5548     3.03
17       0.4381   0.6765       0.3239     0.5959     3.10
18       0.5172   0.6667       0.4225     0.6164     3.07
21       0.3889   0.5385       0.3043     0.7027     4.11
22       0.4400   0.4074       0.4783     0.6216     4.16
31       0.5424   0.6531       0.4638     0.6224     3.13
32       0.5512   0.6034       0.5072     0.6014     3.12
33       0.3137   0.4848       0.2319     0.5139     3.23
34       0.5397   0.5965       0.4928     0.5944     3.13
41       0.4733   0.5082       0.4429     0.5274     3.79
42       0.4242   0.7000       0.3043     0.6346     3.25
43       0.5000   0.4800       0.5217     0.5472     3.89
45       0.4219   0.4655       0.3857     0.4825     4.00
51       0.5691   0.6604       0.5000     0.6319     3.80
52       0.5373   0.5625       0.5143     0.5694     3.83
53       0.5312   0.5862       0.4857     0.5833     3.94
54       0.5821   0.6094       0.5571     0.6084     4.03
61       0.3590   0.4375       0.3043     0.5192     3.25
62       0.3889   0.5385       0.3043     0.5849     3.91
63       0.5116   0.5593       0.4714     0.5685     3.90
64       0.5455   0.6471       0.4714     0.6233     3.88
66       0.5441   0.5606       0.5286     0.5724     3.92
67       0.5753   0.5526       0.6000     0.5753     3.79
68       0.4444   0.5000       0.4000     0.5205     4.01
72       0.4713   0.4253       0.5286     0.4354     62.07
73       0.5610   0.4894       0.6571     0.5102     28.14
