
Sample-level average across 5 folds - Epoch 25
Overall Results:
Macro-F1: 0.3872
Macro-Precision: 0.5098
Macro-Recall: 0.5007
Accuracy: 0.5908

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0000   0.0000       0.0000     0.4748     3.02
2        0.0541   0.6667       0.0282     0.6682     3.00
3        0.0541   0.6667       0.0282     0.6804     3.05
4        0.0000   0.0000       0.0000     0.6758     3.11
5        0.0533   0.5000       0.0282     0.6758     3.83
6        0.0000   0.0000       0.0000     0.6652     3.11
7        0.0000   0.0000       0.0000     0.6712     3.88
8        0.0000   0.0000       0.0000     0.6742     3.91
9        0.0000   0.0000       0.0000     0.6742     3.12
10       0.0000   0.0000       0.0000     0.6697     3.84
11       0.0000   0.0000       0.0000     0.6652     3.90
12       0.0270   0.3333       0.0141     0.5102     3.89
13       0.0000   0.0000       0.0000     0.6787     3.13
14       0.0526   0.4000       0.0282     0.6742     3.88
15       0.0541   0.6667       0.0282     0.6833     3.05
16       0.0278   1.0000       0.0141     0.5205     3.03
17       0.0278   1.0000       0.0141     0.5205     3.10
18       0.0800   0.7500       0.0423     0.5274     3.07
21       0.0000   0.0000       0.0000     0.6892     4.11
22       0.0000   0.0000       0.0000     0.6892     4.16
31       0.0563   1.0000       0.0290     0.5315     3.13
32       0.0000   0.0000       0.0000     0.5105     3.12
33       0.0286   1.0000       0.0145     0.5278     3.23
34       0.0278   0.3333       0.0145     0.5105     3.13
41       0.0000   0.0000       0.0000     0.5068     3.79
42       0.0000   0.0000       0.0000     0.5577     3.25
43       0.0000   0.0000       0.0000     0.5472     3.89
45       0.1282   0.6250       0.0714     0.5245     4.00
51       0.0000   0.0000       0.0000     0.4931     3.80
52       0.0274   0.3333       0.0143     0.5069     3.83
53       0.0548   0.6667       0.0286     0.5208     3.94
54       0.0278   0.5000       0.0143     0.5105     4.03
61       0.0000   0.0000       0.0000     0.5385     3.25
62       0.0000   0.0000       0.0000     0.5283     3.91
63       0.0000   0.0000       0.0000     0.5137     3.90
64       0.0000   0.0000       0.0000     0.5205     3.88
66       0.0282   1.0000       0.0143     0.5241     3.92
67       0.0541   0.5000       0.0286     0.5205     3.79
68       0.0000   0.0000       0.0000     0.5137     4.01
72       0.2045   0.5000       0.1286     0.5238     62.07
73       0.1235   0.4545       0.0714     0.5170     28.14
