
Variant-level average across 5 folds - Epoch 38
Overall Results:
Macro-F1: 0.4223
Macro-Precision: 0.4266
Macro-Recall: 0.4458
Accuracy: 0.4977

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0000   0.0000       0.0000     0.4892     3.02
2        0.0000   0.0000       0.0000     0.0000     3.00
3        0.0000   0.0000       0.0000     0.6758     3.05
4        0.0548   1.0000       0.0282     0.6849     3.11
5        0.0000   0.0000       0.0000     0.6758     3.83
6        0.0000   0.0000       0.0000     0.0000     3.11
7        0.0000   0.0000       0.0000     0.6758     3.88
8        0.0000   0.0000       0.0000     0.0000     3.91
9        0.0179   0.0132       0.0282     0.0090     3.12
10       0.0000   0.0000       0.0000     0.6742     3.84
11       0.0000   0.0000       0.0000     0.6787     3.90
12       0.0000   0.0000       0.0000     0.0000     3.89
13       0.0000   0.0000       0.0000     0.6787     3.13
14       0.0000   0.0000       0.0000     0.6787     3.88
15       1.0000   1.0000       1.0000     1.0000     3.05
16       0.0136   0.0132       0.0141     0.0068     3.03
17       0.0000   0.0000       0.0000     0.5137     3.10
18       0.0136   0.0132       0.0141     0.0068     3.07
21       0.0000   0.0000       0.0000     0.6622     4.11
22       1.0000   1.0000       1.0000     1.0000     4.16
31       0.0000   0.0000       0.0000     0.5175     3.13
32       0.9787   0.9583       1.0000     0.9790     3.12
33       0.0286   1.0000       0.0145     0.5278     3.23
34       0.1096   1.0000       0.0580     0.5455     3.13
41       0.2051   1.0000       0.1143     0.5753     3.79
42       0.0000   0.0000       0.0000     0.5577     3.25
43       0.1600   1.0000       0.0870     0.6038     3.89
45       0.6573   0.4895       1.0000     0.4895     4.00
51       0.4444   1.0000       0.2857     0.6528     3.80
52       1.0000   1.0000       1.0000     1.0000     3.83
53       0.0000   0.0000       0.0000     0.5139     3.94
54       0.0000   0.0000       0.0000     0.5105     4.03
61       0.0000   0.0000       0.0000     0.5577     3.25
62       1.0000   1.0000       1.0000     1.0000     3.91
63       0.0000   0.0000       0.0000     0.5205     3.90
64       0.0000   0.0000       0.0000     0.5205     3.88
66       0.0000   0.0000       0.0000     0.0000     3.92
67       0.0000   0.0000       0.0000     0.5205     3.79
68       0.0000   0.0000       0.0000     0.5205     4.01
72       0.6452   0.4762       1.0000     0.4762     62.07
73       0.0000   0.0000       0.0000     0.5238     28.14
