
Sample-level average across 5 folds - Epoch 47
Overall Results:
Macro-F1: 0.7235
Macro-Precision: 0.7277
Macro-Recall: 0.7210
Accuracy: 0.7367

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7442   0.8276       0.6761     0.7626     3.02
2        0.7313   0.7778       0.6901     0.8294     3.00
3        0.7943   0.8000       0.7887     0.8676     3.05
4        0.7576   0.8197       0.7042     0.8539     3.11
5        0.6142   0.6964       0.5493     0.7763     3.83
6        0.7059   0.7500       0.6667     0.8214     3.11
7        0.5441   0.5692       0.5211     0.7169     3.88
8        0.6074   0.6406       0.5775     0.7602     3.91
9        0.7353   0.7692       0.7042     0.8371     3.12
10       0.5455   0.5902       0.5070     0.7285     3.84
11       0.6053   0.5679       0.6479     0.7285     3.90
12       0.6612   0.8000       0.5634     0.7211     3.89
13       0.7852   0.8281       0.7465     0.8688     3.13
14       0.7143   0.7246       0.7042     0.8190     3.88
15       0.7552   0.7500       0.7606     0.8416     3.05
16       0.7227   0.8958       0.6056     0.7740     3.03
17       0.7752   0.8621       0.7042     0.8014     3.10
18       0.7879   0.8525       0.7324     0.8082     3.07
21       0.3243   0.4286       0.2609     0.6622     4.11
22       0.3902   0.4444       0.3478     0.6622     4.16
31       0.7778   0.8596       0.7101     0.8042     3.13
32       0.8000   0.8525       0.7536     0.8182     3.12
33       0.5246   0.6038       0.4638     0.5972     3.23
34       0.7460   0.8246       0.6812     0.7762     3.13
41       0.5974   0.5476       0.6571     0.5753     3.79
42       0.5581   0.6000       0.5217     0.6346     3.25
43       0.4800   0.4444       0.5217     0.5094     3.89
45       0.5821   0.6094       0.5571     0.6084     4.00
51       0.7015   0.7344       0.6714     0.7222     3.80
52       0.7737   0.7910       0.7571     0.7847     3.83
53       0.7246   0.7353       0.7143     0.7361     3.94
54       0.6815   0.7077       0.6571     0.6993     4.03
61       0.6047   0.6500       0.5652     0.6731     3.25
62       0.3913   0.3913       0.3913     0.4717     3.91
63       0.6308   0.6833       0.5857     0.6712     3.90
64       0.6715   0.6866       0.6571     0.6918     3.88
66       0.6259   0.5974       0.6571     0.6207     3.92
67       0.6809   0.6761       0.6857     0.6918     3.79
68       0.6069   0.5867       0.6286     0.6096     4.01
72       0.4255   0.4225       0.4286     0.4490     62.07
73       0.5098   0.4699       0.5571     0.4898     28.14
