
Sample-level average across 5 folds - Epoch 39
Overall Results:
Macro-F1: 0.7143
Macro-Precision: 0.7145
Macro-Recall: 0.7141
Accuracy: 0.7245

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7786   0.8500       0.7183     0.7914     3.02
2        0.6944   0.6849       0.7042     0.7915     3.00
3        0.7600   0.7215       0.8028     0.8356     3.05
4        0.7737   0.8030       0.7465     0.8584     3.11
5        0.6331   0.6471       0.6197     0.7671     3.83
6        0.7222   0.7222       0.7222     0.8214     3.11
7        0.5693   0.5909       0.5493     0.7306     3.88
8        0.5385   0.5932       0.4930     0.7285     3.91
9        0.7746   0.7746       0.7746     0.8552     3.12
10       0.6056   0.6056       0.6056     0.7466     3.84
11       0.6323   0.5833       0.6901     0.7421     3.90
12       0.6154   0.7826       0.5070     0.6939     3.89
13       0.7651   0.7308       0.8028     0.8416     3.13
14       0.6939   0.6711       0.7183     0.7964     3.88
15       0.7248   0.6923       0.7606     0.8145     3.05
16       0.7619   0.8727       0.6761     0.7945     3.03
17       0.6970   0.7541       0.6479     0.7260     3.10
18       0.7846   0.8644       0.7183     0.8082     3.07
21       0.3500   0.4118       0.3043     0.6486     4.11
22       0.4444   0.4545       0.4348     0.6622     4.16
31       0.7727   0.8095       0.7391     0.7902     3.13
32       0.7536   0.7536       0.7536     0.7622     3.12
33       0.5042   0.6000       0.4348     0.5903     3.23
34       0.7132   0.7667       0.6667     0.7413     3.13
41       0.5590   0.4945       0.6429     0.5137     3.79
42       0.5405   0.7143       0.4348     0.6731     3.25
43       0.5965   0.5000       0.7391     0.5660     3.89
45       0.6806   0.6622       0.7000     0.6783     4.00
51       0.7111   0.7385       0.6857     0.7292     3.80
52       0.6986   0.6711       0.7286     0.6944     3.83
53       0.6519   0.6769       0.6286     0.6736     3.94
54       0.6857   0.6857       0.6857     0.6923     4.03
61       0.4878   0.5556       0.4348     0.5962     3.25
62       0.4898   0.4615       0.5217     0.5283     3.91
63       0.6056   0.5972       0.6143     0.6164     3.90
64       0.6974   0.6463       0.7571     0.6849     3.88
66       0.6622   0.6282       0.7000     0.6552     3.92
67       0.6533   0.6125       0.7000     0.6438     3.79
68       0.6309   0.5949       0.6714     0.6233     4.01
72       0.4276   0.4133       0.4429     0.4354     62.07
73       0.5195   0.4762       0.5714     0.4966     28.14
