
Variant-level average across 5 folds - Epoch 48
Overall Results:
Macro-F1: 0.6428
Macro-Precision: 0.6431
Macro-Recall: 0.6426
Accuracy: 0.6558

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8092   0.8833       0.7465     0.8201     3.02
2        0.7619   0.7368       0.7887     0.8341     3.00
3        0.7500   0.6742       0.8451     0.8174     3.05
4        0.7077   0.7797       0.6479     0.8265     3.11
5        0.3889   0.3836       0.3944     0.5982     3.83
6        0.7299   0.7692       0.6944     0.8348     3.11
7        0.4000   0.3596       0.4507     0.5616     3.88
8        0.2459   0.2941       0.2113     0.5837     3.91
9        0.7068   0.7581       0.6620     0.8235     3.12
10       0.5565   0.7273       0.4507     0.7692     3.84
11       0.6391   0.5510       0.7606     0.7240     3.90
12       0.5246   0.6275       0.4507     0.6054     3.89
13       0.7626   0.7794       0.7465     0.8507     3.13
14       0.4780   0.4318       0.5352     0.6244     3.88
15       0.7432   0.7143       0.7746     0.8281     3.05
16       0.7143   0.8182       0.6338     0.7534     3.03
17       0.7669   0.8226       0.7183     0.7877     3.10
18       0.7424   0.8033       0.6901     0.7671     3.07
21       0.3429   0.5000       0.2609     0.6892     4.11
22       0.1639   0.1316       0.2174     0.3108     4.16
31       0.7970   0.8281       0.7681     0.8112     3.13
32       0.7680   0.8571       0.6957     0.7972     3.12
33       0.2131   0.2453       0.1884     0.3333     3.23
34       0.7188   0.7797       0.6667     0.7483     3.13
41       0.1395   0.1525       0.1286     0.2397     3.79
42       0.1778   0.1818       0.1739     0.2885     3.25
43       0.3137   0.2857       0.3478     0.3396     3.89
45       0.3810   0.5714       0.2857     0.5455     4.00
51       0.6533   0.6125       0.7000     0.6389     3.80
52       0.7040   0.8000       0.6286     0.7431     3.83
53       0.5490   0.5060       0.6000     0.5208     3.94
54       0.7597   0.8305       0.7000     0.7832     4.03
61       0.5532   0.5417       0.5652     0.5962     3.25
62       0.3077   0.2759       0.3478     0.3208     3.91
63       0.5696   0.5114       0.6429     0.5342     3.90
64       0.6901   0.6806       0.7000     0.6986     3.88
66       0.5890   0.5161       0.6857     0.5379     3.92
67       0.4722   0.4595       0.4857     0.4795     3.79
68       0.6409   0.5225       0.8286     0.5548     4.01
72       0.0135   0.0128       0.0143     0.0068     62.07
73       0.5541   0.5256       0.5857     0.5510     28.14
