
Sample-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.7155
Macro-Precision: 0.7152
Macro-Recall: 0.7158
Accuracy: 0.7250

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7852   0.8281       0.7465     0.7914     3.02
2        0.6479   0.6479       0.6479     0.7630     3.00
3        0.7763   0.7284       0.8310     0.8447     3.05
4        0.8000   0.8116       0.7887     0.8721     3.11
5        0.6370   0.6719       0.6056     0.7763     3.83
6        0.6892   0.6711       0.7083     0.7946     3.11
7        0.5507   0.5672       0.5352     0.7169     3.88
8        0.5507   0.5672       0.5352     0.7195     3.91
9        0.7733   0.7342       0.8169     0.8462     3.12
10       0.5693   0.5909       0.5493     0.7330     3.84
11       0.6098   0.5376       0.7042     0.7104     3.90
12       0.5950   0.7200       0.5070     0.6667     3.89
13       0.7468   0.6782       0.8310     0.8190     3.13
14       0.7483   0.7237       0.7746     0.8326     3.88
15       0.7105   0.6667       0.7606     0.8009     3.05
16       0.8120   0.8710       0.7606     0.8288     3.03
17       0.7612   0.8095       0.7183     0.7808     3.10
18       0.8000   0.8116       0.7887     0.8082     3.07
21       0.2051   0.2500       0.1739     0.5811     4.11
22       0.4444   0.4545       0.4348     0.6622     4.16
31       0.8120   0.8438       0.7826     0.8252     3.13
32       0.7353   0.7463       0.7246     0.7483     3.12
33       0.5397   0.5965       0.4928     0.5972     3.23
34       0.7206   0.7313       0.7101     0.7343     3.13
41       0.5369   0.5063       0.5714     0.5274     3.79
42       0.6383   0.6250       0.6522     0.6731     3.25
43       0.5862   0.4857       0.7391     0.5472     3.89
45       0.5957   0.5915       0.6000     0.6014     4.00
51       0.6963   0.7231       0.6714     0.7153     3.80
52       0.7724   0.7467       0.8000     0.7708     3.83
53       0.7015   0.7344       0.6714     0.7222     3.94
54       0.6765   0.6970       0.6571     0.6923     4.03
61       0.5455   0.5714       0.5217     0.6154     3.25
62       0.4583   0.4400       0.4783     0.5094     3.91
63       0.5693   0.5821       0.5571     0.5959     3.90
64       0.6897   0.6667       0.7143     0.6918     3.88
66       0.6486   0.6154       0.6857     0.6414     3.92
67       0.6803   0.6494       0.7143     0.6781     3.79
68       0.6389   0.6216       0.6571     0.6438     4.01
72       0.4493   0.4559       0.4429     0.4830     62.07
73       0.5290   0.4824       0.5857     0.5034     28.14
