
Sample-level average across 5 folds - Epoch 17
Overall Results:
Macro-F1: 0.7026
Macro-Precision: 0.7045
Macro-Recall: 0.7012
Accuracy: 0.7152

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7463   0.7937       0.7042     0.7554     3.02
2        0.7211   0.6974       0.7465     0.8057     3.00
3        0.7361   0.7260       0.7465     0.8265     3.05
4        0.7176   0.7833       0.6620     0.8311     3.11
5        0.6131   0.6364       0.5915     0.7580     3.83
6        0.6906   0.7164       0.6667     0.8080     3.11
7        0.5957   0.6000       0.5915     0.7397     3.88
8        0.5797   0.5970       0.5634     0.7376     3.91
9        0.6667   0.6866       0.6479     0.7919     3.12
10       0.5857   0.5942       0.5775     0.7376     3.84
11       0.6289   0.5682       0.7042     0.7330     3.90
12       0.5833   0.7143       0.4930     0.6599     3.89
13       0.6950   0.7000       0.6901     0.8054     3.13
14       0.6803   0.6579       0.7042     0.7873     3.88
15       0.7260   0.7067       0.7465     0.8190     3.05
16       0.7634   0.8333       0.7042     0.7877     3.03
17       0.7023   0.7667       0.6479     0.7329     3.10
18       0.7368   0.7903       0.6901     0.7603     3.07
21       0.5143   0.7500       0.3913     0.7703     4.11
22       0.4889   0.5000       0.4783     0.6892     4.16
31       0.7597   0.8167       0.7101     0.7832     3.13
32       0.7097   0.8000       0.6377     0.7483     3.12
33       0.4839   0.5455       0.4348     0.5556     3.23
34       0.7794   0.7910       0.7681     0.7902     3.13
41       0.5342   0.5132       0.5571     0.5342     3.79
42       0.5128   0.6250       0.4348     0.6346     3.25
43       0.5185   0.4516       0.6087     0.5094     3.89
45       0.5493   0.5417       0.5571     0.5524     4.00
51       0.6519   0.6769       0.6286     0.6736     3.80
52       0.6615   0.7167       0.6143     0.6944     3.83
53       0.6667   0.7288       0.6143     0.7014     3.94
54       0.6761   0.6667       0.6857     0.6783     4.03
61       0.4615   0.5625       0.3913     0.5962     3.25
62       0.3265   0.3077       0.3478     0.3774     3.91
63       0.6457   0.7193       0.5857     0.6918     3.90
64       0.6519   0.6769       0.6286     0.6781     3.88
66       0.6301   0.6053       0.6571     0.6276     3.92
67       0.6434   0.6301       0.6571     0.6507     3.79
68       0.6389   0.6216       0.6571     0.6438     4.01
72       0.4029   0.4058       0.4000     0.4354     62.07
73       0.5513   0.5000       0.6143     0.5238     28.14
