
Sample-level average across 5 folds - Epoch 7
Overall Results:
Macro-F1: 0.5824
Macro-Precision: 0.5883
Macro-Recall: 0.5822
Accuracy: 0.6091

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5410   0.6471       0.4648     0.5971     3.02
2        0.4892   0.5000       0.4789     0.6635     3.00
3        0.4478   0.4762       0.4225     0.6621     3.05
4        0.5000   0.6444       0.4085     0.7352     3.11
5        0.2453   0.3714       0.1831     0.6347     3.83
6        0.3833   0.4792       0.3194     0.6696     3.11
7        0.4320   0.5000       0.3803     0.6758     3.88
8        0.3333   0.4865       0.2535     0.6742     3.91
9        0.4426   0.5294       0.3803     0.6923     3.12
10       0.3929   0.5366       0.3099     0.6923     3.84
11       0.4412   0.4615       0.4225     0.6561     3.90
12       0.5254   0.6596       0.4366     0.6190     3.89
13       0.4918   0.5882       0.4225     0.7195     3.13
14       0.3333   0.4419       0.2676     0.6561     3.88
15       0.4429   0.4493       0.4366     0.6471     3.05
16       0.5574   0.6667       0.4789     0.6301     3.03
17       0.4444   0.6486       0.3380     0.5890     3.10
18       0.4310   0.5556       0.3521     0.5479     3.07
21       0.2667   0.5714       0.1739     0.7027     4.11
22       0.3019   0.2667       0.3478     0.5000     4.16
31       0.5203   0.5926       0.4638     0.5874     3.13
32       0.6000   0.6393       0.5652     0.6364     3.12
33       0.3200   0.5161       0.2319     0.5278     3.23
34       0.4959   0.5769       0.4348     0.5734     3.13
41       0.4885   0.5246       0.4571     0.5411     3.79
42       0.3077   0.3750       0.2609     0.4808     3.25
43       0.4000   0.4706       0.3478     0.5472     3.89
45       0.4407   0.5417       0.3714     0.5385     4.00
51       0.5255   0.5373       0.5143     0.5486     3.80
52       0.4521   0.4342       0.4714     0.4444     3.83
53       0.5755   0.5797       0.5714     0.5903     3.94
54       0.5960   0.5556       0.6429     0.5734     4.03
61       0.4348   0.4348       0.4348     0.5000     3.25
62       0.3721   0.4000       0.3478     0.4906     3.91
63       0.5493   0.5417       0.5571     0.5616     3.90
64       0.5655   0.5467       0.5857     0.5685     3.88
66       0.5352   0.5278       0.5429     0.5448     3.92
67       0.5263   0.5556       0.5000     0.5685     3.79
68       0.4932   0.4737       0.5143     0.4932     4.01
72       0.5318   0.4466       0.6571     0.4490     62.07
73       0.5977   0.5000       0.7429     0.5238     28.14
