
Sample-level average across 5 folds - Epoch 7
Overall Results:
Macro-F1: 0.6886
Macro-Precision: 0.6880
Macro-Recall: 0.6892
Accuracy: 0.6984

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7660   0.7714       0.7606     0.7626     3.02
2        0.6757   0.6494       0.7042     0.7725     3.00
3        0.7237   0.6790       0.7746     0.8082     3.05
4        0.6528   0.6438       0.6620     0.7717     3.11
5        0.6111   0.6027       0.6197     0.7443     3.83
6        0.6714   0.6912       0.6528     0.7946     3.11
7        0.5522   0.5873       0.5211     0.7260     3.88
8        0.5899   0.6029       0.5775     0.7421     3.91
9        0.5926   0.6250       0.5634     0.7511     3.12
10       0.6383   0.6429       0.6338     0.7692     3.84
11       0.6545   0.5745       0.7606     0.7421     3.90
12       0.6066   0.7255       0.5211     0.6735     3.89
13       0.6536   0.6098       0.7042     0.7602     3.13
14       0.6400   0.6076       0.6761     0.7557     3.88
15       0.6761   0.6761       0.6761     0.7919     3.05
16       0.7445   0.7727       0.7183     0.7603     3.03
17       0.6400   0.7407       0.5634     0.6918     3.10
18       0.7626   0.7794       0.7465     0.7740     3.07
21       0.4615   0.5625       0.3913     0.7162     4.11
22       0.4444   0.3871       0.5217     0.5946     4.16
31       0.7246   0.7246       0.7246     0.7343     3.13
32       0.7206   0.7313       0.7101     0.7343     3.12
33       0.5037   0.5152       0.4928     0.5347     3.23
34       0.7031   0.7627       0.6522     0.7343     3.13
41       0.5677   0.5176       0.6286     0.5411     3.79
42       0.4444   0.4545       0.4348     0.5192     3.25
43       0.5484   0.4359       0.7391     0.4717     3.89
45       0.5594   0.5479       0.5714     0.5594     4.00
51       0.7123   0.6842       0.7429     0.7083     3.80
52       0.7101   0.7206       0.7000     0.7222     3.83
53       0.6815   0.7077       0.6571     0.7014     3.94
54       0.6154   0.6027       0.6286     0.6154     4.03
61       0.5652   0.5652       0.5652     0.6154     3.25
62       0.5600   0.5185       0.6087     0.5849     3.91
63       0.6571   0.6571       0.6571     0.6712     3.90
64       0.5658   0.5244       0.6143     0.5479     3.88
66       0.6364   0.5833       0.7000     0.6138     3.92
67       0.6069   0.5867       0.6286     0.6096     3.79
68       0.6275   0.5783       0.6857     0.6096     4.01
72       0.4228   0.4906       0.3714     0.5170     62.07
73       0.5369   0.5063       0.5714     0.5306     28.14
