
Variant-level average across 5 folds - Epoch 37
Overall Results:
Macro-F1: 0.6422
Macro-Precision: 0.6414
Macro-Recall: 0.6445
Accuracy: 0.6505

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8552   0.8378       0.8732     0.8489     3.02
2        0.7160   0.6374       0.8169     0.7820     3.00
3        0.7518   0.7571       0.7465     0.8402     3.05
4        0.7463   0.7937       0.7042     0.8447     3.11
5        0.4414   0.4324       0.4507     0.6301     3.83
6        0.6173   0.5556       0.6944     0.7232     3.11
7        0.3457   0.3077       0.3944     0.5160     3.88
8        0.2252   0.2125       0.2394     0.4706     3.91
9        0.6748   0.5978       0.7746     0.7602     3.12
10       0.6107   0.6667       0.5634     0.7692     3.84
11       0.6813   0.5586       0.8732     0.7376     3.90
12       0.3361   0.4167       0.2817     0.4626     3.89
13       0.7606   0.7606       0.7606     0.8462     3.13
14       0.4353   0.3737       0.5211     0.5656     3.88
15       0.8112   0.8056       0.8169     0.8778     3.05
16       0.7500   0.7397       0.7606     0.7534     3.03
17       0.7808   0.7600       0.8028     0.7808     3.10
18       0.7482   0.7647       0.7324     0.7603     3.07
21       0.3810   0.4211       0.3478     0.6486     4.11
22       0.2121   0.1628       0.3043     0.2973     4.16
31       0.7874   0.8621       0.7246     0.8112     3.13
32       0.7883   0.7941       0.7826     0.7972     3.12
33       0.2326   0.2500       0.2174     0.3125     3.23
34       0.7353   0.7463       0.7246     0.7483     3.13
41       0.3949   0.3563       0.4429     0.3493     3.79
42       0.2381   0.2632       0.2174     0.3846     3.25
43       0.3333   0.2703       0.4348     0.2453     3.89
45       0.4324   0.5854       0.3429     0.5594     4.00
51       0.7448   0.7200       0.7714     0.7431     3.80
52       0.7143   0.7143       0.7143     0.7222     3.83
53       0.6897   0.6667       0.7143     0.6875     3.94
54       0.7714   0.7714       0.7714     0.7762     4.03
61       0.4783   0.4783       0.4783     0.5385     3.25
62       0.3448   0.2857       0.4348     0.2830     3.91
63       0.6383   0.6338       0.6429     0.6507     3.90
64       0.6475   0.6522       0.6429     0.6644     3.88
66       0.5146   0.4356       0.6286     0.4276     3.92
67       0.5899   0.5942       0.5857     0.6096     3.79
68       0.6480   0.5321       0.8286     0.5685     4.01
72       0.0000   0.0000       0.0000     0.0068     62.07
73       0.5270   0.5000       0.5571     0.5238     28.14
