
Variant-level average across 5 folds - Epoch 36
Overall Results:
Macro-F1: 0.6218
Macro-Precision: 0.6216
Macro-Recall: 0.6250
Accuracy: 0.6289

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8143   0.8261       0.8028     0.8129     3.02
2        0.6289   0.5682       0.7042     0.7204     3.00
3        0.7484   0.6905       0.8169     0.8219     3.05
4        0.7111   0.7500       0.6761     0.8219     3.11
5        0.4000   0.3797       0.4225     0.5890     3.83
6        0.6706   0.5816       0.7917     0.7500     3.11
7        0.3468   0.2941       0.4225     0.4840     3.88
8        0.1882   0.1616       0.2254     0.3756     3.91
9        0.6452   0.5952       0.7042     0.7511     3.12
10       0.6202   0.6897       0.5634     0.7783     3.84
11       0.6111   0.5046       0.7746     0.6833     3.90
12       0.4154   0.4576       0.3803     0.4830     3.89
13       0.7190   0.6707       0.7746     0.8054     3.13
14       0.4571   0.3846       0.5634     0.5701     3.88
15       0.7815   0.7375       0.8310     0.8507     3.05
16       0.7111   0.7500       0.6761     0.7329     3.03
17       0.7852   0.8281       0.7465     0.8014     3.10
18       0.7206   0.7538       0.6901     0.7397     3.07
21       0.4783   0.4783       0.4783     0.6757     4.11
22       0.2034   0.1667       0.2609     0.3649     4.16
31       0.8467   0.8529       0.8406     0.8531     3.13
32       0.8058   0.8000       0.8116     0.8112     3.12
33       0.2222   0.2273       0.2174     0.2708     3.23
34       0.7442   0.8000       0.6957     0.7692     3.13
41       0.2621   0.2533       0.2714     0.2671     3.79
42       0.2917   0.2800       0.3043     0.3462     3.25
43       0.3529   0.3214       0.3913     0.3774     3.89
45       0.5397   0.6071       0.4857     0.5944     4.00
51       0.6533   0.6125       0.7000     0.6389     3.80
52       0.7467   0.7000       0.8000     0.7361     3.83
53       0.4865   0.4615       0.5143     0.4722     3.94
54       0.7639   0.7432       0.7857     0.7622     4.03
61       0.4390   0.5000       0.3913     0.5577     3.25
62       0.5172   0.4286       0.6522     0.4717     3.91
63       0.5641   0.5116       0.6286     0.5342     3.90
64       0.7034   0.6800       0.7286     0.7055     3.88
66       0.4795   0.4059       0.5857     0.3862     3.92
67       0.5000   0.4744       0.5286     0.4932     3.79
68       0.6182   0.5368       0.7286     0.5685     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5789   0.5366       0.6286     0.5646     28.14
