
Sample-level average across 5 folds - Epoch 1
Overall Results:
Macro-F1: 0.4856
Macro-Precision: 0.5402
Macro-Recall: 0.5215
Accuracy: 0.5856

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.1609   0.4375       0.0986     0.4748     3.02
2        0.2500   0.3939       0.1831     0.6303     3.00
3        0.2804   0.4167       0.2113     0.6484     3.05
4        0.2783   0.3636       0.2254     0.6210     3.11
5        0.2391   0.5238       0.1549     0.6804     3.83
6        0.2364   0.3421       0.1806     0.6250     3.11
7        0.2083   0.4000       0.1408     0.6530     3.88
8        0.2581   0.5455       0.1690     0.6878     3.91
9        0.1765   0.2903       0.1268     0.6199     3.12
10       0.2766   0.5652       0.1831     0.6923     3.84
11       0.2105   0.4167       0.1408     0.6606     3.90
12       0.2796   0.5909       0.1831     0.5442     3.89
13       0.2545   0.3590       0.1972     0.6290     3.13
14       0.1412   0.4286       0.0845     0.6697     3.88
15       0.3393   0.4634       0.2676     0.6652     3.05
16       0.2727   0.7059       0.1690     0.5616     3.03
17       0.2366   0.5000       0.1549     0.5137     3.10
18       0.2500   0.6471       0.1549     0.5479     3.07
21       0.0714   0.2000       0.0435     0.6486     4.11
22       0.2857   0.4167       0.2174     0.6622     4.16
31       0.3232   0.5333       0.2319     0.5315     3.13
32       0.2198   0.4545       0.1449     0.5035     3.12
33       0.1928   0.5714       0.1159     0.5347     3.23
34       0.3878   0.6552       0.2754     0.5804     3.13
41       0.2526   0.4800       0.1714     0.5137     3.79
42       0.4000   0.8571       0.2609     0.6538     3.25
43       0.1429   0.4000       0.0870     0.5472     3.89
45       0.3922   0.6250       0.2857     0.5664     4.00
51       0.3265   0.5714       0.2286     0.5417     3.80
52       0.3226   0.6522       0.2143     0.5625     3.83
53       0.2000   0.4500       0.1286     0.5000     3.94
54       0.2500   0.4615       0.1714     0.4965     4.03
61       0.1875   0.3333       0.1304     0.5000     3.25
62       0.2069   0.5000       0.1304     0.5660     3.91
63       0.2772   0.4516       0.2000     0.5000     3.90
64       0.2391   0.5000       0.1571     0.5205     3.88
66       0.2444   0.5500       0.1571     0.5310     3.92
67       0.2472   0.5789       0.1571     0.5411     3.79
68       0.1818   0.4444       0.1143     0.5068     4.01
72       0.2500   0.3824       0.1857     0.4694     62.07
73       0.3740   0.4340       0.3286     0.4762     28.14
