
Sample-level average across 5 folds - Epoch 17
Overall Results:
Macro-F1: 0.7014
Macro-Precision: 0.7074
Macro-Recall: 0.6985
Accuracy: 0.7173

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7482   0.7647       0.7324     0.7482     3.02
2        0.6714   0.6812       0.6620     0.7820     3.00
3        0.7448   0.7297       0.7606     0.8311     3.05
4        0.7176   0.7833       0.6620     0.8311     3.11
5        0.5954   0.6500       0.5493     0.7580     3.83
6        0.6230   0.7600       0.5278     0.7946     3.11
7        0.5000   0.5614       0.4507     0.7078     3.88
8        0.5970   0.6349       0.5634     0.7557     3.91
9        0.7287   0.8103       0.6620     0.8416     3.12
10       0.5440   0.6296       0.4789     0.7421     3.84
11       0.5298   0.5000       0.5634     0.6787     3.90
12       0.6446   0.7800       0.5493     0.7075     3.89
13       0.6870   0.7500       0.6338     0.8145     3.13
14       0.7101   0.7313       0.6901     0.8190     3.88
15       0.7591   0.7879       0.7324     0.8507     3.05
16       0.7132   0.7931       0.6479     0.7466     3.03
17       0.6777   0.8200       0.5775     0.7329     3.10
18       0.7481   0.8167       0.6901     0.7740     3.07
21       0.2632   0.3333       0.2174     0.6216     4.11
22       0.3721   0.4000       0.3478     0.6351     4.16
31       0.8062   0.8667       0.7536     0.8252     3.13
32       0.7015   0.7231       0.6812     0.7203     3.12
33       0.5280   0.5893       0.4783     0.5903     3.23
34       0.7302   0.8070       0.6667     0.7622     3.13
41       0.5000   0.5152       0.4857     0.5342     3.79
42       0.4878   0.5556       0.4348     0.5962     3.25
43       0.4706   0.4286       0.5217     0.4906     3.89
45       0.5469   0.6034       0.5000     0.5944     4.00
51       0.6970   0.7419       0.6571     0.7222     3.80
52       0.6825   0.7679       0.6143     0.7222     3.83
53       0.6875   0.7586       0.6286     0.7222     3.94
54       0.7000   0.7000       0.7000     0.7063     4.03
61       0.5714   0.6316       0.5217     0.6538     3.25
62       0.3750   0.3600       0.3913     0.4340     3.91
63       0.6232   0.6324       0.6143     0.6438     3.90
64       0.7328   0.7869       0.6857     0.7603     3.88
66       0.6324   0.6515       0.6143     0.6552     3.92
67       0.6212   0.6613       0.5857     0.6575     3.79
68       0.5972   0.5811       0.6143     0.6027     4.01
72       0.3768   0.3824       0.3714     0.4150     62.07
73       0.4737   0.4390       0.5143     0.4558     28.14
