
Sample-level average across 5 folds - Epoch 97
Overall Results:
Macro-F1: 0.6493
Macro-Precision: 0.6604
Macro-Recall: 0.6471
Accuracy: 0.6736

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5691   0.6731       0.4930     0.6187     3.02
2        0.5075   0.5397       0.4789     0.6872     3.00
3        0.5612   0.5735       0.5493     0.7215     3.05
4        0.5806   0.6792       0.5070     0.7626     3.11
5        0.5899   0.6029       0.5775     0.7397     3.83
6        0.5736   0.6491       0.5139     0.7545     3.11
7        0.6716   0.7143       0.6338     0.7991     3.88
8        0.5238   0.6000       0.4648     0.7285     3.91
9        0.5366   0.6346       0.4648     0.7421     3.12
10       0.6061   0.6557       0.5634     0.7647     3.84
11       0.5532   0.5571       0.5493     0.7149     3.90
12       0.6000   0.7347       0.5070     0.6735     3.89
13       0.5920   0.6852       0.5211     0.7692     3.13
14       0.5950   0.7200       0.5070     0.7783     3.88
15       0.5271   0.5862       0.4789     0.7240     3.05
16       0.5299   0.6739       0.4366     0.6233     3.03
17       0.5812   0.7391       0.4789     0.6644     3.10
18       0.6032   0.6909       0.5352     0.6575     3.07
21       0.1290   0.2500       0.0870     0.6351     4.11
22       0.3750   0.3600       0.3913     0.5946     4.16
31       0.6508   0.7193       0.5942     0.6923     3.13
32       0.5593   0.6735       0.4783     0.6364     3.12
33       0.5564   0.5781       0.5362     0.5903     3.23
34       0.6462   0.6885       0.6087     0.6783     3.13
41       0.3551   0.5135       0.2714     0.5274     3.79
42       0.2703   0.3571       0.2174     0.4808     3.25
43       0.4390   0.5000       0.3913     0.5660     3.89
45       0.4065   0.4717       0.3571     0.4895     4.00
51       0.6565   0.7049       0.6143     0.6875     3.80
52       0.6154   0.6667       0.5714     0.6528     3.83
53       0.6412   0.6885       0.6000     0.6736     3.94
54       0.6462   0.7000       0.6000     0.6783     4.03
61       0.4000   0.4706       0.3478     0.5385     3.25
62       0.4889   0.5000       0.4783     0.5660     3.91
63       0.6569   0.6716       0.6429     0.6781     3.90
64       0.6269   0.6562       0.6000     0.6575     3.88
66       0.5211   0.5139       0.5286     0.5310     3.92
67       0.6099   0.6056       0.6143     0.6233     3.79
68       0.5755   0.5797       0.5714     0.5959     4.01
72       0.3455   0.4750       0.2714     0.5102     62.07
73       0.3860   0.5000       0.3143     0.5238     28.14
