
Variant-level average across 5 folds - Epoch 68
Overall Results:
Macro-F1: 0.5270
Macro-Precision: 0.5351
Macro-Recall: 0.5362
Accuracy: 0.5288

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5041   0.5962       0.4366     0.5612     3.02
2        0.4233   0.3390       0.5634     0.4834     3.00
3        0.6027   0.4459       0.9296     0.6027     3.05
4        0.4194   0.4906       0.3662     0.6712     3.11
5        0.3915   0.3136       0.5211     0.4749     3.83
6        0.6197   0.4681       0.9167     0.6384     3.11
7        0.5268   0.4030       0.7606     0.5571     3.88
8        0.2361   0.2329       0.2394     0.5023     3.91
9        0.3200   0.2692       0.3944     0.4615     3.12
10       0.5827   0.6607       0.5211     0.7602     3.84
11       0.3478   0.3111       0.3944     0.5249     3.90
12       0.5200   0.4937       0.5493     0.5102     3.89
13       0.3699   0.3137       0.4507     0.5068     3.13
14       0.5146   0.3926       0.7465     0.5475     3.88
15       0.6175   0.4589       0.9437     0.6244     3.05
16       0.4143   0.4203       0.4085     0.4384     3.03
17       0.6299   0.7143       0.5634     0.6781     3.10
18       0.4690   0.4595       0.4789     0.4726     3.07
21       0.5217   0.5217       0.5217     0.7027     4.11
22       0.2593   0.2258       0.3043     0.4595     4.16
31       0.7283   0.6058       0.9130     0.6713     3.13
32       0.8531   0.8243       0.8841     0.8531     3.12
33       0.1527   0.1613       0.1449     0.2292     3.23
34       0.5191   0.5484       0.4928     0.5594     3.13
41       0.3556   0.3692       0.3429     0.4041     3.79
42       0.1132   0.1000       0.1304     0.0962     3.25
43       0.2807   0.2353       0.3478     0.2264     3.89
45       0.4960   0.5636       0.4429     0.5594     4.00
51       0.5363   0.4404       0.6857     0.4236     3.80
52       0.6966   0.5741       0.8857     0.6250     3.83
53       0.4875   0.4333       0.5571     0.4306     3.94
54       0.5106   0.5070       0.5143     0.5175     4.03
61       0.5818   0.5000       0.6957     0.5577     3.25
62       0.5517   0.4571       0.6957     0.5094     3.91
63       0.5778   0.4727       0.7429     0.4795     3.90
64       0.8070   0.6832       0.9857     0.7740     3.88
66       0.4941   0.4200       0.6000     0.4069     3.92
67       0.5455   0.4528       0.6857     0.4521     3.79
68       0.6026   0.5465       0.6714     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.5595   0.4796       0.6714     0.4966     28.14
