
Sample-level average across 5 folds - Epoch 41
Overall Results:
Macro-F1: 0.5648
Macro-Precision: 0.5896
Macro-Recall: 0.5711
Accuracy: 0.6138

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4486   0.6667       0.3380     0.5755     3.02
2        0.4262   0.5098       0.3662     0.6682     3.00
3        0.4068   0.5106       0.3380     0.6804     3.05
4        0.3585   0.5429       0.2676     0.6895     3.11
5        0.3619   0.5588       0.2676     0.6941     3.83
6        0.2500   0.5000       0.1667     0.6786     3.11
7        0.3964   0.5500       0.3099     0.6941     3.88
8        0.2526   0.5000       0.1690     0.6787     3.91
9        0.2883   0.4000       0.2254     0.6425     3.12
10       0.4299   0.6389       0.3239     0.7240     3.84
11       0.4727   0.6667       0.3662     0.7376     3.90
12       0.3800   0.6552       0.2676     0.5782     3.89
13       0.2642   0.4000       0.1972     0.6471     3.13
14       0.3564   0.6000       0.2535     0.7059     3.88
15       0.3902   0.4615       0.3380     0.6606     3.05
16       0.4182   0.5897       0.3239     0.5616     3.03
17       0.3404   0.6957       0.2254     0.5753     3.10
18       0.4510   0.7419       0.3239     0.6164     3.07
21       0.2000   0.4286       0.1304     0.6757     4.11
22       0.3590   0.4375       0.3043     0.6622     4.16
31       0.5043   0.6304       0.4203     0.6014     3.13
32       0.4771   0.6500       0.3768     0.6014     3.12
33       0.1463   0.4615       0.0870     0.5139     3.23
34       0.4248   0.5455       0.3478     0.5455     3.13
41       0.4539   0.4507       0.4571     0.4726     3.79
42       0.2069   0.5000       0.1304     0.5577     3.25
43       0.5366   0.6111       0.4783     0.6415     3.89
45       0.4186   0.4576       0.3857     0.4755     4.00
51       0.4762   0.5357       0.4286     0.5417     3.80
52       0.4655   0.5870       0.3857     0.5694     3.83
53       0.5691   0.6604       0.5000     0.6319     3.94
54       0.3684   0.4773       0.3000     0.4965     4.03
61       0.5000   0.5238       0.4783     0.5769     3.25
62       0.4091   0.4286       0.3913     0.5094     3.91
63       0.5116   0.5593       0.4714     0.5685     3.90
64       0.5191   0.5574       0.4857     0.5685     3.88
66       0.4219   0.4655       0.3857     0.4897     3.92
67       0.4286   0.4821       0.3857     0.5068     3.79
68       0.4107   0.5476       0.3286     0.5479     4.01
72       0.5677   0.5176       0.6286     0.5442     62.07
73       0.5455   0.5000       0.6000     0.5238     28.14
