
Sample-level average across 5 folds - Epoch 65
Overall Results:
Macro-F1: 0.6027
Macro-Precision: 0.6350
Macro-Recall: 0.6062
Accuracy: 0.6483

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5225   0.7250       0.4085     0.6187     3.02
2        0.4407   0.5532       0.3662     0.6872     3.00
3        0.4480   0.5185       0.3944     0.6849     3.05
4        0.4404   0.6316       0.3380     0.7215     3.11
5        0.5091   0.7179       0.3944     0.7534     3.83
6        0.4000   0.5789       0.3056     0.7054     3.11
7        0.5172   0.6667       0.4225     0.7443     3.88
8        0.4752   0.8000       0.3380     0.7602     3.91
9        0.4118   0.6774       0.2958     0.7285     3.12
10       0.4190   0.6471       0.3099     0.7240     3.84
11       0.4444   0.6486       0.3380     0.7285     3.90
12       0.4848   0.8571       0.3380     0.6531     3.89
13       0.4231   0.6667       0.3099     0.7285     3.13
14       0.4643   0.6341       0.3662     0.7285     3.88
15       0.5806   0.6792       0.5070     0.7647     3.05
16       0.4909   0.6923       0.3803     0.6164     3.03
17       0.5455   0.7692       0.4225     0.6575     3.10
18       0.5556   0.8108       0.4225     0.6712     3.07
21       0.0800   0.5000       0.0435     0.6892     4.11
22       0.2778   0.3846       0.2174     0.6486     4.16
31       0.5738   0.6604       0.5072     0.6364     3.13
32       0.5210   0.6200       0.4493     0.6014     3.12
33       0.2045   0.4737       0.1304     0.5139     3.23
34       0.5500   0.6471       0.4783     0.6224     3.13
41       0.4000   0.5500       0.3143     0.5479     3.79
42       0.4000   0.8571       0.2609     0.6538     3.25
43       0.3902   0.4444       0.3478     0.5283     3.89
45       0.3774   0.5556       0.2857     0.5385     4.00
51       0.5827   0.6491       0.5286     0.6319     3.80
52       0.4483   0.5652       0.3714     0.5556     3.83
53       0.4874   0.5918       0.4143     0.5764     3.94
54       0.4833   0.5800       0.4143     0.5664     4.03
61       0.3333   0.4615       0.2609     0.5385     3.25
62       0.5263   0.6667       0.4348     0.6604     3.91
63       0.5564   0.5873       0.5286     0.5959     3.90
64       0.5294   0.5455       0.5143     0.5616     3.88
66       0.3590   0.4468       0.3000     0.4828     3.92
67       0.5366   0.6226       0.4714     0.6096     3.79
68       0.4259   0.6053       0.3286     0.5753     4.01
72       0.4444   0.4615       0.4286     0.4898     62.07
73       0.4247   0.4079       0.4429     0.4286     28.14
