
Sample-level average across 5 folds - Epoch 69
Overall Results:
Macro-F1: 0.6307
Macro-Precision: 0.6320
Macro-Recall: 0.6299
Accuracy: 0.6462

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6716   0.7143       0.6338     0.6835     3.02
2        0.5442   0.5263       0.5634     0.6825     3.00
3        0.4901   0.4625       0.5211     0.6484     3.05
4        0.5038   0.5500       0.4648     0.7032     3.11
5        0.5942   0.6119       0.5775     0.7443     3.83
6        0.4228   0.5098       0.3611     0.6830     3.11
7        0.5385   0.5932       0.4930     0.7260     3.88
8        0.5161   0.6038       0.4507     0.7285     3.91
9        0.5147   0.5385       0.4930     0.7014     3.12
10       0.5882   0.6154       0.5634     0.7466     3.84
11       0.6357   0.7069       0.5775     0.7873     3.90
12       0.5902   0.7059       0.5070     0.6599     3.89
13       0.4769   0.5254       0.4366     0.6923     3.13
14       0.5645   0.6604       0.4930     0.7557     3.88
15       0.5200   0.4937       0.5493     0.6742     3.05
16       0.6715   0.6970       0.6479     0.6918     3.03
17       0.6032   0.6909       0.5352     0.6575     3.10
18       0.6202   0.6897       0.5634     0.6644     3.07
21       0.3030   0.5000       0.2174     0.6892     4.11
22       0.3200   0.2963       0.3478     0.5405     4.16
31       0.6809   0.6667       0.6957     0.6853     3.13
32       0.5496   0.5806       0.5217     0.5874     3.12
33       0.4602   0.5909       0.3768     0.5764     3.23
34       0.6277   0.6324       0.6232     0.6434     3.13
41       0.5844   0.5357       0.6429     0.5616     3.79
42       0.3125   0.5556       0.2174     0.5769     3.25
43       0.5556   0.4839       0.6522     0.5472     3.89
45       0.4615   0.4521       0.4714     0.4615     4.00
51       0.6351   0.6026       0.6714     0.6250     3.80
52       0.5874   0.5753       0.6000     0.5903     3.83
53       0.5147   0.5303       0.5000     0.5417     3.94
54       0.6443   0.6076       0.6857     0.6294     4.03
61       0.5306   0.5000       0.5652     0.5577     3.25
62       0.5306   0.5000       0.5652     0.5660     3.91
63       0.6962   0.6250       0.7857     0.6712     3.90
64       0.6144   0.5663       0.6714     0.5959     3.88
66       0.4615   0.4521       0.4714     0.4690     3.92
67       0.6122   0.5844       0.6429     0.6096     3.79
68       0.5039   0.5614       0.4571     0.5685     4.01
72       0.3852   0.4000       0.3714     0.4354     62.07
73       0.5000   0.4362       0.5857     0.4422     28.14
