
Variant-level average across 5 folds - Epoch 88
Overall Results:
Macro-F1: 0.5693
Macro-Precision: 0.5764
Macro-Recall: 0.5699
Accuracy: 0.5994

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.3409   0.8824       0.2113     0.5827     3.02
2        0.2368   0.2222       0.2535     0.4502     3.00
3        0.5586   0.7750       0.4366     0.7763     3.05
4        0.7130   0.9318       0.5775     0.8493     3.11
5        0.6525   0.6571       0.6479     0.7763     3.83
6        0.3133   0.2766       0.3611     0.4911     3.11
7        0.3967   0.4800       0.3380     0.6667     3.88
8        0.2514   0.2115       0.3099     0.4072     3.91
9        0.4407   0.3679       0.5493     0.5520     3.12
10       0.6286   0.6377       0.6197     0.7647     3.84
11       0.3009   0.4048       0.2394     0.6425     3.90
12       0.3065   0.3585       0.2676     0.4150     3.89
13       0.4211   0.8333       0.2817     0.7511     3.13
14       0.3333   0.4082       0.2817     0.6380     3.88
15       0.8732   0.8732       0.8732     0.9186     3.05
16       0.5874   0.5833       0.5915     0.5959     3.03
17       0.3736   0.8500       0.2394     0.6096     3.10
18       0.6133   0.5823       0.6479     0.6027     3.07
21       0.0571   0.0833       0.0435     0.5541     4.11
22       0.5200   0.4815       0.5652     0.6757     4.16
31       0.5688   0.7750       0.4493     0.6713     3.13
32       0.7919   0.7375       0.8551     0.7832     3.12
33       0.3519   0.4872       0.2754     0.5139     3.23
34       0.7069   0.8723       0.5942     0.7622     3.13
41       0.4194   0.4815       0.3714     0.5068     3.79
42       0.1176   0.1818       0.0870     0.4231     3.25
43       0.2800   0.2593       0.3043     0.3208     3.89
45       0.5588   0.5758       0.5429     0.5804     4.00
51       0.6571   0.6571       0.6571     0.6667     3.80
52       0.7518   0.7465       0.7571     0.7569     3.83
53       0.3962   0.5833       0.3000     0.5556     3.94
54       0.3619   0.5429       0.2714     0.5315     4.03
61       0.0488   0.0556       0.0435     0.2500     3.25
62       0.5714   0.5385       0.6087     0.6038     3.91
63       0.5938   0.6552       0.5429     0.6438     3.90
64       0.6154   0.6667       0.5714     0.6575     3.88
66       0.1429   0.1429       0.1429     0.1724     3.92
67       0.2927   0.3396       0.2571     0.4041     3.79
68       0.4242   0.7241       0.3000     0.6096     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.1395   0.3750       0.0857     0.4966     28.14
