
Variant-level average across 5 folds - Epoch 21
Overall Results:
Macro-F1: 0.4493
Macro-Precision: 0.5513
Macro-Recall: 0.5160
Accuracy: 0.5934

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0000   0.0000       0.0000     0.4892     3.02
2        0.0000   0.0000       0.0000     0.6635     3.00
3        0.3604   0.5000       0.2817     0.6758     3.05
4        0.1795   1.0000       0.0986     0.7078     3.11
5        0.2025   1.0000       0.1127     0.7123     3.83
6        0.2000   1.0000       0.1111     0.7143     3.11
7        0.0548   1.0000       0.0282     0.6849     3.88
8        0.1316   1.0000       0.0704     0.7014     3.91
9        0.2025   1.0000       0.1127     0.7149     3.12
10       0.2143   0.6923       0.1268     0.7014     3.84
11       0.0000   0.0000       0.0000     0.6787     3.90
12       0.3488   1.0000       0.2113     0.6190     3.89
13       0.0000   0.0000       0.0000     0.6425     3.13
14       0.1067   1.0000       0.0563     0.6968     3.88
15       0.0000   0.0000       0.0000     0.5973     3.05
16       0.2025   1.0000       0.1127     0.5685     3.03
17       0.0000   0.0000       0.0000     0.5137     3.10
18       0.2683   1.0000       0.1549     0.5890     3.07
21       0.0000   0.0000       0.0000     0.5811     4.11
22       0.0000   0.0000       0.0000     0.6892     4.16
31       0.4324   0.5714       0.3478     0.5594     3.13
32       0.0000   0.0000       0.0000     0.4266     3.12
33       0.0286   1.0000       0.0145     0.5278     3.23
34       0.3571   1.0000       0.2174     0.6224     3.13
41       0.6139   1.0000       0.4429     0.7329     3.79
42       0.0000   0.0000       0.0000     0.5577     3.25
43       0.6061   1.0000       0.4348     0.7547     3.89
45       0.0000   0.0000       0.0000     0.5105     4.00
51       0.6525   0.6479       0.6571     0.6597     3.80
52       0.0000   0.0000       0.0000     0.5139     3.83
53       0.0000   0.0000       0.0000     0.4167     3.94
54       0.0000   0.0000       0.0000     0.5105     4.03
61       0.0000   0.0000       0.0000     0.4808     3.25
62       0.0000   0.0000       0.0000     0.5660     3.91
63       0.0000   0.0000       0.0000     0.3288     3.90
64       0.6000   1.0000       0.4286     0.7260     3.88
66       0.0000   0.0000       0.0000     0.5172     3.92
67       0.0000   0.0000       0.0000     0.3562     3.79
68       0.0000   0.0000       0.0000     0.5205     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.0000   0.0000       0.0000     0.5238     28.14
