
Sample-level average across 5 folds - Epoch 32
Overall Results:
Macro-F1: 0.4469
Macro-Precision: 0.5297
Macro-Recall: 0.5103
Accuracy: 0.5861

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.1647   0.5000       0.0986     0.4892     3.02
2        0.0690   0.1875       0.0423     0.6161     3.00
3        0.1319   0.3000       0.0845     0.6393     3.05
4        0.1895   0.3750       0.1268     0.6484     3.11
5        0.1928   0.6667       0.1127     0.6941     3.83
6        0.1782   0.3103       0.1250     0.6295     3.11
7        0.0533   0.5000       0.0282     0.6758     3.88
8        0.1039   0.6667       0.0563     0.6878     3.91
9        0.1778   0.4211       0.1127     0.6652     3.12
10       0.1266   0.6250       0.0704     0.6878     3.84
11       0.0800   0.7500       0.0423     0.6878     3.90
12       0.0494   0.2000       0.0282     0.4762     3.89
13       0.1839   0.5000       0.1127     0.6787     3.13
14       0.1266   0.6250       0.0704     0.6878     3.88
15       0.2828   0.5000       0.1972     0.6787     3.05
16       0.1446   0.5000       0.0845     0.5137     3.03
17       0.1860   0.5333       0.1127     0.5205     3.10
18       0.2588   0.7857       0.1549     0.5685     3.07
21       0.2857   0.8000       0.1739     0.7297     4.11
22       0.0833   1.0000       0.0435     0.7027     4.16
31       0.2316   0.4231       0.1594     0.4895     3.13
32       0.1798   0.4000       0.1159     0.4895     3.12
33       0.0541   0.4000       0.0290     0.5139     3.23
34       0.2273   0.5263       0.1449     0.5245     3.13
41       0.2796   0.5652       0.1857     0.5411     3.79
42       0.2963   1.0000       0.1739     0.6346     3.25
43       0.4103   0.5000       0.3478     0.5660     3.89
45       0.0000   0.0000       0.0000     0.4965     4.00
51       0.1818   0.4444       0.1143     0.5000     3.80
52       0.1446   0.4615       0.0857     0.5069     3.83
53       0.0779   0.4286       0.0429     0.5069     3.94
54       0.1481   0.5455       0.0857     0.5175     4.03
61       0.1379   0.3333       0.0870     0.5192     3.25
62       0.0769   0.3333       0.0435     0.5472     3.91
63       0.2418   0.5238       0.1571     0.5274     3.90
64       0.1395   0.3750       0.0857     0.4932     3.88
66       0.0964   0.3077       0.0571     0.4828     3.92
67       0.2921   0.6842       0.1857     0.5685     3.79
68       0.0263   0.1667       0.0143     0.4932     4.01
72       0.1412   0.4000       0.0857     0.5034     62.07
73       0.3750   0.4138       0.3429     0.4558     28.14
