
Variant-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.5098
Macro-Precision: 0.5506
Macro-Recall: 0.5325
Accuracy: 0.5889

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4043   0.8261       0.2676     0.5971     3.02
2        0.1277   0.2609       0.0845     0.6114     3.00
3        0.4842   0.9583       0.3239     0.7763     3.05
4        0.3956   0.9000       0.2535     0.7489     3.11
5        0.3066   0.3182       0.2958     0.5662     3.83
6        0.4286   0.8077       0.2917     0.7500     3.11
7        0.2273   0.2459       0.2113     0.5342     3.88
8        0.1915   0.3913       0.1268     0.6561     3.91
9        0.3617   0.7391       0.2394     0.7285     3.12
10       0.3960   0.6667       0.2817     0.7240     3.84
11       0.2523   0.3500       0.1972     0.6244     3.90
12       0.2558   0.7333       0.1549     0.5646     3.89
13       0.1519   0.7500       0.0845     0.6968     3.13
14       0.2063   0.2364       0.1831     0.5475     3.88
15       0.5400   0.9310       0.3803     0.7919     3.05
16       0.4286   0.7778       0.2958     0.6164     3.03
17       0.3913   0.8571       0.2535     0.6164     3.10
18       0.3958   0.7600       0.2676     0.6027     3.07
21       0.2632   0.3333       0.2174     0.6216     4.11
22       0.0588   0.0909       0.0435     0.5676     4.16
31       0.5347   0.8438       0.3913     0.6713     3.13
32       0.4082   0.6897       0.2899     0.5944     3.12
33       0.0536   0.0698       0.0435     0.2639     3.23
34       0.4792   0.8519       0.3333     0.6503     3.13
41       0.2703   0.3659       0.2143     0.4452     3.79
42       0.0741   0.2500       0.0435     0.5192     3.25
43       0.4000   0.5833       0.3043     0.6038     3.89
45       0.2247   0.5263       0.1429     0.5175     4.00
51       0.6202   0.6780       0.5714     0.6597     3.80
52       0.1980   0.3226       0.1429     0.4375     3.83
53       0.0899   0.2105       0.0571     0.4375     3.94
54       0.4174   0.5333       0.3429     0.5315     4.03
61       0.5306   0.5000       0.5652     0.5577     3.25
62       0.3333   0.7143       0.2174     0.6226     3.91
63       0.1132   0.1667       0.0857     0.3562     3.90
64       0.6095   0.9143       0.4571     0.7192     3.88
66       0.3009   0.3953       0.2429     0.4552     3.92
67       0.4333   0.5200       0.3714     0.5342     3.79
68       0.0779   0.4286       0.0429     0.5137     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.2022   0.4737       0.1286     0.5170     28.14
