
Sample-level average across 5 folds - Epoch 75
Overall Results:
Macro-F1: 0.6357
Macro-Precision: 0.6371
Macro-Recall: 0.6349
Accuracy: 0.6511

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6812   0.7015       0.6620     0.6835     3.02
2        0.6040   0.5769       0.6338     0.7204     3.00
3        0.5823   0.5287       0.6479     0.6986     3.05
4        0.5075   0.5397       0.4789     0.6986     3.11
5        0.6286   0.6377       0.6197     0.7626     3.83
6        0.5401   0.5692       0.5139     0.7188     3.11
7        0.6131   0.6364       0.5915     0.7580     3.88
8        0.5528   0.6538       0.4789     0.7511     3.91
9        0.5035   0.5000       0.5070     0.6787     3.12
10       0.5564   0.5968       0.5211     0.7330     3.84
11       0.5736   0.6379       0.5211     0.7511     3.90
12       0.5827   0.6607       0.5211     0.6395     3.89
13       0.4762   0.5455       0.4225     0.7014     3.13
14       0.4959   0.6000       0.4225     0.7240     3.88
15       0.5850   0.5658       0.6056     0.7240     3.05
16       0.6015   0.6452       0.5634     0.6370     3.03
17       0.5827   0.6607       0.5211     0.6370     3.10
18       0.6032   0.6909       0.5352     0.6575     3.07
21       0.0714   0.2000       0.0435     0.6486     4.11
22       0.3774   0.3333       0.4348     0.5541     4.16
31       0.7500   0.7200       0.7826     0.7483     3.13
32       0.6269   0.6462       0.6087     0.6503     3.12
33       0.5827   0.6379       0.5362     0.6319     3.23
34       0.5588   0.5672       0.5507     0.5804     3.13
41       0.5000   0.4865       0.5143     0.5068     3.79
42       0.3158   0.4000       0.2609     0.5000     3.25
43       0.5333   0.5455       0.5217     0.6038     3.89
45       0.4265   0.4394       0.4143     0.4545     4.00
51       0.6351   0.6026       0.6714     0.6250     3.80
52       0.5606   0.5968       0.5286     0.5972     3.83
53       0.5968   0.6852       0.5286     0.6528     3.94
54       0.5811   0.5513       0.6143     0.5664     4.03
61       0.4800   0.4444       0.5217     0.5000     3.25
62       0.4490   0.4231       0.4783     0.4906     3.91
63       0.5674   0.5634       0.5714     0.5822     3.90
64       0.6207   0.6000       0.6429     0.6233     3.88
66       0.4828   0.4667       0.5000     0.4828     3.92
67       0.5753   0.5526       0.6000     0.5753     3.79
68       0.6165   0.6508       0.5857     0.6507     4.01
72       0.5000   0.4634       0.5429     0.4830     62.07
73       0.4906   0.4382       0.5571     0.4490     28.14
