
Variant-level average across 5 folds - Epoch 16
Overall Results:
Macro-F1: 0.4098
Macro-Precision: 0.4105
Macro-Recall: 0.4311
Accuracy: 0.4808

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0000   0.0000       0.0000     0.4892     3.02
2        0.0000   0.0000       0.0000     0.1564     3.00
3        0.4615   0.3784       0.5915     0.5525     3.05
4        0.0000   0.0000       0.0000     0.6758     3.11
5        0.0000   0.0000       0.0000     0.6758     3.83
6        0.3470   0.2585       0.5278     0.3616     3.11
7        0.4222   1.0000       0.2676     0.7626     3.88
8        0.0000   0.0000       0.0000     0.4751     3.91
9        0.0000   0.0000       0.0000     0.1900     3.12
10       0.0000   0.0000       0.0000     0.6787     3.84
11       0.0000   0.0000       0.0000     0.6787     3.90
12       0.2838   0.2727       0.2958     0.2789     3.89
13       0.0000   0.0000       0.0000     0.4208     3.13
14       0.4731   1.0000       0.3099     0.7783     3.88
15       0.5699   0.4508       0.7746     0.6244     3.05
16       0.0000   0.0000       0.0000     0.1233     3.03
17       0.0000   0.0000       0.0000     0.5137     3.10
18       0.0000   0.0000       0.0000     0.1233     3.07
21       0.0000   0.0000       0.0000     0.6892     4.11
22       0.0833   1.0000       0.0435     0.7027     4.16
31       0.5897   0.5287       0.6667     0.5524     3.13
32       0.8595   1.0000       0.7536     0.8811     3.12
33       0.0000   0.0000       0.0000     0.5208     3.23
34       0.0000   0.0000       0.0000     0.5175     3.13
41       0.0000   0.0000       0.0000     0.5205     3.79
42       0.0000   0.0000       0.0000     0.2500     3.25
43       0.0000   0.0000       0.0000     0.5660     3.89
45       0.3750   0.5000       0.3000     0.5105     4.00
51       0.0000   0.0000       0.0000     0.1736     3.80
52       0.8235   1.0000       0.7000     0.8542     3.83
53       0.0000   0.0000       0.0000     0.1597     3.94
54       0.0000   0.0000       0.0000     0.5105     4.03
61       0.0000   0.0000       0.0000     0.5577     3.25
62       0.6857   1.0000       0.5217     0.7925     3.91
63       0.0000   0.0000       0.0000     0.1644     3.90
64       0.8430   1.0000       0.7286     0.8699     3.88
66       0.0000   0.0000       0.0000     0.1241     3.92
67       0.0000   0.0000       0.0000     0.1575     3.79
68       0.0000   0.0000       0.0000     0.5205     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.0000   0.0000       0.0000     0.5238     28.14
