
Sample-level average across 5 folds - Epoch 42
Overall Results:
Macro-F1: 0.5537
Macro-Precision: 0.5828
Macro-Recall: 0.5629
Accuracy: 0.6089

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4727   0.6667       0.3662     0.5827     3.02
2        0.4132   0.5000       0.3521     0.6635     3.00
3        0.4138   0.5333       0.3380     0.6895     3.05
4        0.2581   0.5455       0.1690     0.6849     3.11
5        0.3619   0.5588       0.2676     0.6941     3.83
6        0.2574   0.4483       0.1806     0.6652     3.11
7        0.3725   0.6129       0.2676     0.7078     3.88
8        0.3030   0.5357       0.2113     0.6878     3.91
9        0.2970   0.5000       0.2113     0.6787     3.12
10       0.3883   0.6250       0.2817     0.7149     3.84
11       0.4423   0.6970       0.3239     0.7376     3.90
12       0.3600   0.6207       0.2535     0.5646     3.89
13       0.2449   0.4444       0.1690     0.6652     3.13
14       0.3600   0.6207       0.2535     0.7104     3.88
15       0.3590   0.4565       0.2958     0.6606     3.05
16       0.3301   0.5312       0.2394     0.5274     3.03
17       0.2727   0.7059       0.1690     0.5616     3.10
18       0.4000   0.6897       0.2817     0.5890     3.07
21       0.2500   0.4444       0.1739     0.6757     4.11
22       0.2927   0.3333       0.2609     0.6081     4.16
31       0.4561   0.5778       0.3768     0.5664     3.13
32       0.4528   0.6486       0.3478     0.5944     3.12
33       0.1481   0.5000       0.0870     0.5208     3.23
34       0.4000   0.5000       0.3333     0.5175     3.13
41       0.4861   0.4730       0.5000     0.4932     3.79
42       0.1379   0.3333       0.0870     0.5192     3.25
43       0.4889   0.5000       0.4783     0.5660     3.89
45       0.3667   0.4400       0.3143     0.4685     4.00
51       0.4697   0.5000       0.4429     0.5139     3.80
52       0.3670   0.5128       0.2857     0.5208     3.83
53       0.4727   0.6500       0.3714     0.5972     3.94
54       0.4355   0.5000       0.3857     0.5105     4.03
61       0.4324   0.5714       0.3478     0.5962     3.25
62       0.4186   0.4500       0.3913     0.5283     3.91
63       0.5414   0.5714       0.5143     0.5822     3.90
64       0.5191   0.5574       0.4857     0.5685     3.88
66       0.3529   0.4286       0.3000     0.4690     3.92
67       0.5323   0.6111       0.4714     0.6027     3.79
68       0.3604   0.4878       0.2857     0.5137     4.01
72       0.4627   0.4844       0.4429     0.5102     62.07
73       0.5065   0.4643       0.5571     0.4830     28.14
