
Variant-level average across 5 folds - Epoch 59
Overall Results:
Macro-F1: 0.5088
Macro-Precision: 0.5322
Macro-Recall: 0.5238
Accuracy: 0.5730

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.1957   0.4286       0.1268     0.4676     3.02
2        0.4173   0.4265       0.4085     0.6161     3.00
3        0.5133   0.6905       0.4085     0.7489     3.05
4        0.2887   0.5385       0.1972     0.6849     3.11
5        0.1887   0.2857       0.1408     0.6073     3.83
6        0.3731   0.4032       0.3472     0.6250     3.11
7        0.3621   0.4667       0.2958     0.6621     3.88
8        0.0161   0.0189       0.0141     0.4480     3.91
9        0.1833   0.2245       0.1549     0.5566     3.12
10       0.2697   0.6667       0.1690     0.7059     3.84
11       0.1875   0.3600       0.1268     0.6471     3.90
12       0.2353   0.3871       0.1690     0.4694     3.89
13       0.4516   0.9545       0.2958     0.7692     3.13
14       0.3158   0.4186       0.2535     0.6471     3.88
15       0.6829   0.8077       0.5915     0.8235     3.05
16       0.2617   0.3889       0.1972     0.4589     3.03
17       0.2667   0.6316       0.1690     0.5479     3.10
18       0.2667   0.4118       0.1972     0.4726     3.07
21       0.1429   0.4000       0.0870     0.6757     4.11
22       0.3158   0.4000       0.2609     0.6486     4.16
31       0.5946   0.7857       0.4783     0.6853     3.13
32       0.7863   0.9583       0.6667     0.8252     3.12
33       0.0000   0.0000       0.0000     0.3264     3.23
34       0.3137   0.4848       0.2319     0.5105     3.13
41       0.1522   0.3182       0.1000     0.4658     3.79
42       0.1333   0.2857       0.0870     0.5000     3.25
43       0.0541   0.0714       0.0435     0.3396     3.89
45       0.3689   0.5758       0.2714     0.5455     4.00
51       0.4426   0.5192       0.3857     0.5278     3.80
52       0.5833   0.7000       0.5000     0.6528     3.83
53       0.3738   0.5405       0.2857     0.5347     3.94
54       0.2680   0.4815       0.1857     0.5035     4.03
61       0.3030   0.5000       0.2174     0.5577     3.25
62       0.4762   0.5263       0.4348     0.5849     3.91
63       0.4590   0.5385       0.4000     0.5479     3.90
64       0.6240   0.7091       0.5571     0.6781     3.88
66       0.1719   0.1897       0.1571     0.2690     3.92
67       0.2564   0.3191       0.2143     0.4041     3.79
68       0.4324   0.5854       0.3429     0.5685     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.2970   0.4839       0.2143     0.5170     28.14
