
Sample-level average across 5 folds - Epoch 52
Overall Results:
Macro-F1: 0.5964
Macro-Precision: 0.6087
Macro-Recall: 0.5967
Accuracy: 0.6284

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4762   0.7353       0.3521     0.6043     3.02
2        0.4889   0.5156       0.4648     0.6730     3.00
3        0.4088   0.4242       0.3944     0.6301     3.05
4        0.4202   0.5208       0.3521     0.6849     3.11
5        0.4909   0.6923       0.3803     0.7443     3.83
6        0.3571   0.5000       0.2778     0.6786     3.11
7        0.4590   0.5490       0.3944     0.6986     3.88
8        0.4545   0.6410       0.3521     0.7285     3.91
9        0.3478   0.4545       0.2817     0.6606     3.12
10       0.4870   0.6364       0.3944     0.7330     3.84
11       0.5043   0.6591       0.4085     0.7421     3.90
12       0.5310   0.7143       0.4225     0.6395     3.89
13       0.4375   0.4912       0.3944     0.6742     3.13
14       0.4915   0.6170       0.4085     0.7285     3.88
15       0.5072   0.5224       0.4930     0.6923     3.05
16       0.4522   0.5909       0.3662     0.5685     3.03
17       0.4786   0.6087       0.3944     0.5822     3.10
18       0.5763   0.7234       0.4789     0.6575     3.07
21       0.1379   0.3333       0.0870     0.6622     4.11
22       0.4000   0.4091       0.3913     0.6351     4.16
31       0.6074   0.6212       0.5942     0.6294     3.13
32       0.5120   0.5714       0.4638     0.5734     3.12
33       0.2418   0.5000       0.1594     0.5208     3.23
34       0.5938   0.6441       0.5507     0.6364     3.13
41       0.5303   0.5645       0.5000     0.5753     3.79
42       0.4444   0.6154       0.3478     0.6154     3.25
43       0.4889   0.5000       0.4783     0.5660     3.89
45       0.4361   0.4603       0.4143     0.4755     4.00
51       0.5985   0.6119       0.5857     0.6181     3.80
52       0.5528   0.6415       0.4857     0.6181     3.83
53       0.5077   0.5500       0.4714     0.5556     3.94
54       0.5077   0.5500       0.4714     0.5524     4.03
61       0.4615   0.5625       0.3913     0.5962     3.25
62       0.4000   0.5833       0.3043     0.6038     3.91
63       0.5379   0.5200       0.5571     0.5411     3.90
64       0.5286   0.5286       0.5286     0.5479     3.88
66       0.4615   0.5000       0.4286     0.5172     3.92
67       0.5547   0.5672       0.5429     0.5822     3.79
68       0.4655   0.5870       0.3857     0.5753     4.01
72       0.4583   0.4459       0.4714     0.4694     62.07
73       0.4636   0.4321       0.5000     0.4490     28.14
