
Variant-level average across 5 folds - Epoch 31
Overall Results:
Macro-F1: 0.5470
Macro-Precision: 0.5680
Macro-Recall: 0.5543
Accuracy: 0.5970

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0000   0.0000       0.0000     0.1439     3.02
2        0.9242   1.0000       0.8592     0.9526     3.00
3        0.4602   0.6190       0.3662     0.7215     3.05
4        0.2604   0.2066       0.3521     0.3516     3.11
5        0.4894   1.0000       0.3239     0.7808     3.83
6        0.3256   1.0000       0.1944     0.7411     3.11
7        0.2469   1.0000       0.1408     0.7215     3.88
8        0.2989   0.8125       0.1831     0.7240     3.91
9        0.4731   1.0000       0.3099     0.7783     3.12
10       0.4696   0.6136       0.3803     0.7240     3.84
11       0.0000   0.0000       0.0000     0.6787     3.90
12       0.4632   0.9167       0.3099     0.6531     3.89
13       0.8923   0.9831       0.8169     0.9367     3.13
14       0.2683   1.0000       0.1549     0.7285     3.88
15       0.0000   0.0000       0.0000     0.6154     3.05
16       0.5510   1.0000       0.3803     0.6986     3.03
17       0.0000   0.0000       0.0000     0.1712     3.10
18       0.5208   1.0000       0.3521     0.6849     3.07
21       0.0000   0.0000       0.0000     0.5541     4.11
22       0.1587   0.1250       0.2174     0.2838     4.16
31       0.5862   0.7234       0.4928     0.6643     3.13
32       0.0444   0.0952       0.0290     0.3986     3.12
33       0.1842   1.0000       0.1014     0.5694     3.23
34       0.4500   0.3956       0.5217     0.3846     3.13
41       0.7037   1.0000       0.5429     0.7808     3.79
42       0.8444   0.8636       0.8261     0.8654     3.25
43       0.3273   0.2812       0.3913     0.3019     3.89
45       0.0533   0.4000       0.0286     0.5035     4.00
51       0.6842   0.6341       0.7429     0.6667     3.80
52       0.0000   0.0000       0.0000     0.5139     3.83
53       0.7347   0.7013       0.7714     0.7292     3.94
54       0.0000   0.0000       0.0000     0.5105     4.03
61       0.0000   0.0000       0.0000     0.2885     3.25
62       0.1364   0.1429       0.1304     0.2830     3.91
63       0.7636   0.6632       0.9000     0.7329     3.90
64       0.4162   0.3495       0.5143     0.3082     3.88
66       0.0000   0.0000       0.0000     0.5103     3.92
67       0.0000   0.0000       0.0000     0.3219     3.79
68       0.6378   0.5130       0.8429     0.5411     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.6337   0.4848       0.9143     0.4966     28.14
